season,week,mechanism,rule,observed_eliminated_name,pred_elim_prob_observed,top1_pred_name,top1_prob,top2_pred_name,top2_prob,top3_pred_name,top3_prob,is_observed_in_top2,notes
19,2,direct,percent,Tavis Smiley,0.12998836459722307,Michael Waltrip,0.21462183254017328,Tavis Smiley,0.12998836459722307,Randy Couture,0.11940151763333649,True,
19,3,direct,percent,Randy Couture,0.2365570256670838,Randy Couture,0.2365570256670838,Antonio Sabato Jr.,0.1322423432981733,Michael Waltrip,0.12783908210622524,True,
19,4,direct,percent,Betsey Johnson,0.10540144429665373,Jonathan Bennett,0.3347810841379409,Michael Waltrip,0.20542473547644843,Antonio Sabato Jr.,0.12101439256730057,False,
19,5,direct,percent,,,Michael Waltrip,0.3940316656384693,Jonathan Bennett,0.2319199811330364,Tommy Chong,0.17615325250073124,False,
19,6,direct,percent,Jonathan Bennett,0.11373689225452137,Antonio Sabato Jr.,0.27553035764191436,Tommy Chong,0.1840165853092036,Lea Thompson,0.1298162369994483,False,
19,7,direct,percent,Antonio Sabato Jr.,0.24079736212714403,Michael Waltrip,0.2732907334047296,Antonio Sabato Jr.,0.24079736212714403,Sadie Robertson,0.13471302324125392,True,
19,8,direct,percent,Michael Waltrip,0.5418055975113468,Michael Waltrip,0.5418055975113468,Lea Thompson,0.20046078444180737,Tommy Chong,0.18331865248908655,True,
19,9,direct,percent,Lea Thompson,0.17336948062257224,Tommy Chong,0.6265374411182562,Lea Thompson,0.17336948062257224,Sadie Robertson,0.06653043048940115,True,
19,10,direct,percent,Tommy Chong,0.6961061138152987,Tommy Chong,0.6961061138152987,Sadie Robertson,0.09842119895612995,Alfonso Ribeiro,0.08822410218191493,True,
19,11,direct,percent,Bethany Mota,0.5627728364317961,Bethany Mota,0.5627728364317961,Janel Parrish,0.22981881760441156,Sadie Robertson,0.13292991816036867,True,
20,1,direct,percent,,,Redfoo,0.2082063708224132,Charlotte McKinney,0.19689004659210615,Willow Shields,0.10662743796020785,False,
20,2,direct,percent,Redfoo,0.05094857384185019,Chris Soules,0.3136441608711292,Charlotte McKinney,0.13410595788057894,Patti LaBelle,0.08544578151540526,False,
20,3,direct,percent,Charlotte McKinney,0.25217380909083775,Charlotte McKinney,0.25217380909083775,Patti LaBelle,0.24301905868802468,Michael Sam,0.15212563245975597,True,
20,4,direct,percent,Michael Sam,0.1349543658851379,Chris Soules,0.2521133424695251,Suzanne Somers,0.21416114111183226,Patti LaBelle,0.14927466400069295,False,
20,5,direct,percent,Suzanne Somers,0.14973455661158444,Robert Herjavec,0.31100555385178574,Patti LaBelle,0.19776202281658092,Chris Soules,0.17272162581890418,False,
20,6,direct,percent,Patti LaBelle,0.22612720355970978,Patti LaBelle,0.22612720355970978,Robert Herjavec,0.22042101173743062,Chris Soules,0.13094276927132836,True,
20,7,direct,percent,Willow Shields,0.05898956146495631,Chris Soules,0.3924167525029065,Robert Herjavec,0.3664413337219769,Riker Lynch,0.06245547232577542,False,
20,8,direct,percent,Chris Soules,0.31640425823728724,Robert Herjavec,0.4016011404874758,Chris Soules,0.31640425823728724,Noah Galloway,0.1597174639552748,True,
20,9,direct,percent,Nastia Liukin,0.2918193817645607,Rumer Willis,0.31779147947214614,Noah Galloway,0.2935056500965737,Nastia Liukin,0.2918193817645607,False,
20,10,direct,percent,,,Noah Galloway,0.719488727498343,Rumer Willis,0.1405687928692255,Riker Lynch,0.13994247963243137,False,
21,1,direct,percent,,,Kim Zolciak-Biermann,0.26467417043521085,Chaka Khan,0.20115824324845086,Gary Busey,0.133528120506499,False,
21,3,direct,percent,,,Paula Deen,0.4905272200735294,Gary Busey,0.1795861519713069,Andy Grammer,0.08812906114652537,False,
21,4,direct,percent,Gary Busey,0.40526735517953144,Gary Busey,0.40526735517953144,Paula Deen,0.2471267799826082,Alexa PenaVega,0.1182545975666038,True,
21,5,direct,percent,,,Paula Deen,0.3738148820215291,Tamar Braxton,0.1797416369568928,Hayes Grier,0.17720228510068764,False,
21,6,direct,percent,Paula Deen,0.5123074993404286,Paula Deen,0.5123074993404286,Alexa PenaVega,0.16266877564345633,Hayes Grier,0.12001316925929179,True,
21,7,direct,percent,Hayes Grier,0.11083526725015953,Tamar Braxton,0.17569223838577813,Alexa PenaVega,0.14438680106529425,Nick Carter,0.1442797852708686,False,
21,8,direct,percent,Andy Grammer,0.48510001597801483,Andy Grammer,0.48510001597801483,Alexa PenaVega,0.1397664848936567,Alek Skarlatos,0.13431059052859942,True,
21,10,direct,percent,,,Nick Carter,0.696316582846694,Alek Skarlatos,0.1610573575307657,Carlos PenaVega,0.10880363814223291,False,
21,11,direct,percent,Carlos PenaVega,0.28530158177535453,Alek Skarlatos,0.5054517433041219,Carlos PenaVega,0.28530158177535453,Bindi Irwin,0.10668468757825163,True,
22,1,direct,percent,,,Geraldo Rivera,0.3769142907829852,Doug Flutie,0.1993937008194333,Mischa Barton,0.12682409532663308,False,
22,2,direct,percent,Geraldo Rivera,0.40294999038451207,Geraldo Rivera,0.40294999038451207,Mischa Barton,0.17522521317501133,Kim Fields,0.06457856474627927,True,
22,3,direct,percent,Mischa Barton,0.2233102430264212,Mischa Barton,0.2233102430264212,Doug Flutie,0.1451549021506444,Von Miller,0.14092358987349404,True,
22,4,direct,percent,Marla Maples,0.17136484166438723,Doug Flutie,0.3647771863687213,Jodie Sweetin,0.22384061595926114,Marla Maples,0.17136484166438723,False,
22,5,direct,percent,,,Antonio Brown,0.24320892788037185,Doug Flutie,0.19739453524354844,Kim Fields,0.170664752857195,False,
22,6,direct,percent,Doug Flutie,0.39169439273540985,Doug Flutie,0.39169439273540985,Von Miller,0.14395377318858427,Kim Fields,0.1275730855303128,True,
22,7,direct,percent,Kim Fields,0.17252400936439166,Jodie Sweetin,0.30848601511221724,Von Miller,0.1945071884165602,Kim Fields,0.17252400936439166,False,
22,8,direct,percent,Jodie Sweetin,0.07545202459967358,Wanya Morris,0.6099437632879813,Antonio Brown,0.17992486769339483,Jodie Sweetin,0.07545202459967358,False,
22,9,direct,percent,Antonio Brown,0.4998702212876021,Antonio Brown,0.4998702212876021,Ginger Zee,0.18020105421773447,Nyle DiMarco,0.15532995007666153,True,
22,10,direct,percent,,,Ginger Zee,0.6133314765563161,Nyle DiMarco,0.2801223522654299,Paige VanZant,0.10654617117825385,False,
23,1,direct,percent,,,Rick Perry,0.20905298833338296,Jake T. Austin,0.12183463423180689,Maureen McCormick,0.11662020337301914,False,
23,2,direct,percent,Jake T. Austin,0.11471311393169054,Rick Perry,0.19427205919520232,Amber Rose,0.14083973403745073,Ryan Lochte,0.13323615221614665,False,
23,3,direct,percent,Rick Perry,0.1766183470594232,Vanilla Ice,0.20394434198379352,Rick Perry,0.1766183470594232,Babyface,0.1266904428937941,True,
23,4,direct,percent,Babyface,0.3508721888637002,Babyface,0.3508721888637002,Ryan Lochte,0.1158903909403869,Vanilla Ice,0.10594344551839437,True,
23,5,direct,percent,,,Amber Rose,0.22304758951255269,Ryan Lochte,0.21349572798902164,Maureen McCormick,0.15868814982922866,False,
23,6,direct,percent,Amber Rose,0.3411145203837278,Amber Rose,0.3411145203837278,Ryan Lochte,0.2062123095614859,Terra Jole,0.18731965125936195,True,
23,7,direct,percent,Maureen McCormick,0.18088505435059724,Ryan Lochte,0.24904564513378805,Marilu Henner,0.21191951039736087,Maureen McCormick,0.18088505435059724,False,
23,8,direct,percent,Ryan Lochte,0.22219776646009254,Terra Jole,0.36614080657116405,Marilu Henner,0.32042766701094144,Ryan Lochte,0.22219776646009254,False,
23,9,direct,percent,Marilu Henner,0.28034946897238283,Marilu Henner,0.28034946897238283,James Hinchcliffe,0.27267406029698316,Terra Jole,0.18741778712370605,True,
23,10,direct,percent,Terra Jole,0.14244184021122486,Calvin Johnson Jr.,0.5092057303878509,Jana Kramer,0.15684087257949292,Terra Jole,0.14244184021122486,False,
23,11,direct,percent,Jana Kramer,0.7112743690604711,Jana Kramer,0.7112743690604711,Calvin Johnson Jr.,0.13202377958568015,James Hinchcliffe,0.08085818979105124,True,
24,1,direct,percent,,,Chris Kattan,0.359848052448108,Mr. T,0.14703932409962941,Charo,0.14203122132136092,False,
24,2,direct,percent,Chris Kattan,0.2547052015804977,Chris Kattan,0.2547052015804977,Mr. T,0.1918794351639094,Charo,0.11999314112349214,True,
24,3,direct,percent,Charo,0.2195116349375011,Charo,0.2195116349375011,Mr. T,0.18241822254921594,Bonner Bolton,0.14931046695171296,True,
24,4,direct,percent,Mr. T,0.24405663280762013,Mr. T,0.24405663280762013,Erika Jayne,0.1570693002665932,Nick Viall,0.15466263121569362,True,
24,5,direct,percent,Erika Jayne,0.15540551875095074,Bonner Bolton,0.1875181087424125,David Ross,0.18501583498970348,Erika Jayne,0.15540551875095074,False,
24,6,direct,percent,Heather Morris,0.05990631762871362,Nick Viall,0.30206927617652224,Bonner Bolton,0.1602566657162797,Nancy Kerrigan,0.14934234815042255,False,
24,7,direct,percent,Nancy Kerrigan,0.15637898691399432,Bonner Bolton,0.3372112664204135,Nick Viall,0.210475280174721,David Ross,0.18178427311627895,False,
24,8,direct,percent,Bonner Bolton,0.7132728818720935,Bonner Bolton,0.7132728818720935,Simone Biles,0.13987855257179674,David Ross,0.114367536966415,True,
24,9,direct,percent,Simone Biles,0.16168727765551605,David Ross,0.5983322711867123,Simone Biles,0.16168727765551605,Normani,0.1295465135669287,True,
24,10,direct,percent,,,David Ross,0.7857913334946183,Normani,0.10849357927707946,Rashad Jennings,0.10571508722830229,False,
25,1,direct,percent,,,Barbara Corcoran,0.20961461969570805,Terrell Owens,0.16174400889420865,Drew Scott,0.10761394535149278,False,
25,2,direct,percent,Barbara Corcoran,0.1906956817062779,Barbara Corcoran,0.1906956817062779,Derek Fisher,0.12979491398701754,Nick Lachey,0.12357058860486757,True,
25,3,direct,percent,,,Sasha Pieterse,0.2253290511192543,Derek Fisher,0.12674609091368458,Nick Lachey,0.11944866096341636,False,
25,4,direct,percent,Derek Fisher,0.1513054538934333,Nick Lachey,0.19392459548963825,Derek Fisher,0.1513054538934333,Vanessa Lachey,0.10856248889324653,True,
25,5,direct,percent,Sasha Pieterse,0.16543188832357403,Nick Lachey,0.28056103135036553,Vanessa Lachey,0.16656803664079628,Sasha Pieterse,0.16543188832357403,False,
25,6,direct,percent,Nick Lachey,0.4449965037948382,Nick Lachey,0.4449965037948382,Drew Scott,0.14815929054031837,Victoria Arlen,0.1202561984474364,True,
25,7,direct,percent,Nikki Bella,0.3298745268020579,Nikki Bella,0.3298745268020579,Terrell Owens,0.254964450824665,Vanessa Lachey,0.12265805758689309,True,
25,8,direct,percent,Terrell Owens,0.1903380036829546,Drew Scott,0.3785424227829599,Victoria Arlen,0.2970679316417711,Terrell Owens,0.1903380036829546,False,
25,9,direct,percent,Victoria Arlen,0.07244796290417173,Drew Scott,0.6232100701358186,Frankie Muniz,0.24343791736448472,Victoria Arlen,0.07244796290417173,False,
25,10,direct,percent,Drew Scott,0.6756206122882714,Drew Scott,0.6756206122882714,Frankie Muniz,0.19043953923649976,Jordan Fisher,0.08439401942321517,True,
26,1,direct,percent,Jamie Anderson,0.1464017096604445,Kareem Abdul-Jabbar,0.2701717222547106,Johnny Damon,0.2326497426502729,Jamie Anderson,0.1464017096604445,False,
26,2,direct,percent,Arike Ogunbowale,0.08056521240783246,Kareem Abdul-Jabbar,0.3471162016548894,Jennie Finch Daigle,0.17370747091507607,Josh Norman,0.13796886762636107,False,
26,3,direct,percent,Chris Mazdzer,0.19079119668837385,Jennie Finch Daigle,0.5989773559013757,Chris Mazdzer,0.19079119668837385,Mirai Nagasu,0.12104163346172192,True,
26,4,direct,percent,,,Tonya Harding,0.6007285174769407,Josh Norman,0.2708918940360121,Adam Rippon,0.12837958848704717,False,
27,1,direct,percent,Nikki Glaser,0.1293493950045461,Joe Amabile,0.2218452626166591,Nikki Glaser,0.1293493950045461,Danelle Umstead,0.11592101776467034,True,
27,2,direct,percent,Danelle Umstead,0.22036079323814348,Danelle Umstead,0.22036079323814348,Joe Amabile,0.1791309980869641,Nancy McKeon,0.11969746943657826,True,
27,3,direct,percent,Nancy McKeon,0.14651603178982062,Joe Amabile,0.2654247581503678,John Schneider,0.1913973974551514,Nancy McKeon,0.14651603178982062,False,
27,4,direct,percent,Tinashe,0.040370808879670476,Joe Amabile,0.4319209027668159,John Schneider,0.13306509038261374,DeMarcus Ware,0.13074206370960226,False,
27,5,direct,percent,,,Joe Amabile,0.4728969596859297,Bobby Bones,0.12878711651600788,John Schneider,0.10271554488130842,False,
27,6,direct,percent,Mary Lou Retton,0.11686528902249743,John Schneider,0.4709964804722993,Joe Amabile,0.12733047962132601,Mary Lou Retton,0.11686528902249743,False,
27,7,direct,percent,DeMarcus Ware,0.23172902380356103,Joe Amabile,0.3242850934552717,DeMarcus Ware,0.23172902380356103,John Schneider,0.13653996054591508,True,
27,8,direct,percent,Joe Amabile,0.39252805338348196,Bobby Bones,0.3962660732750913,Joe Amabile,0.39252805338348196,Milo Manheim,0.10619393484707144,True,
27,9,direct,percent,,,Bobby Bones,0.5469103249450255,Alexis Ren,0.24073956015458936,Milo Manheim,0.14041036028476006,False,
28,1,bottom2_judgesave,rank,,,Lamar Odom,0.5032609000404574,Sean Spicer,0.21048099019916505,Kate Flannery,0.10492748982355138,False,
28,3,bottom2_judgesave,rank,,,Lamar Odom,0.5274933895251114,Sean Spicer,0.21316139699042172,Karamo Brown,0.13799138644444103,False,
28,4,bottom2_judgesave,rank,Lamar Odom,0.5077047348539939,Lamar Odom,0.5077047348539939,Sean Spicer,0.22699379701209071,Kate Flannery,0.13252881477802253,True,
28,5,bottom2_judgesave,rank,,,Sean Spicer,0.4650268407481387,Karamo Brown,0.2766034240968773,Lauren Alaina,0.1094121982053149,False,
28,6,bottom2_judgesave,rank,Sailor Brinkley-Cook,0.006041499350582553,Sean Spicer,0.5094531461711393,Hannah Brown,0.21824992948836042,Karamo Brown,0.11479034854861,False,
28,7,bottom2_judgesave,rank,Karamo Brown,0.1423538941563084,Sean Spicer,0.4966449153979264,Kate Flannery,0.25538112454467754,Karamo Brown,0.1423538941563084,False,
28,8,bottom2_judgesave,rank,Kate Flannery,0.14205966093203154,Sean Spicer,0.5131240653118192,Lauren Alaina,0.25164660479154805,Kate Flannery,0.14205966093203154,False,
28,9,bottom2_judgesave,rank,Sean Spicer,0.57283486221631,Sean Spicer,0.57283486221631,Lauren Alaina,0.21805308446771005,Hannah Brown,0.12740375278271748,True,
28,10,bottom2_judgesave,rank,James Van Der Beek,0.6154013135306748,James Van Der Beek,0.6154013135306748,Hannah Brown,0.17946694149644238,Lauren Alaina,0.17266060707013972,True,
28,11,bottom2_judgesave,rank,,,Lauren Alaina,0.6434474783519903,Hannah Brown,0.27067572712490107,Kel Mitchell,0.08316034947541576,False,
29,1,bottom2_judgesave,rank,,,Carole Baskin,0.5308848657404615,Charles Oakley,0.25170549560311783,Chrishell Stause,0.11255230071520476,False,
29,2,bottom2_judgesave,rank,Charles Oakley,0.43956903006495873,Charles Oakley,0.43956903006495873,Skai Jackson,0.22135309984389137,Carole Baskin,0.1485374678166762,True,
29,3,bottom2_judgesave,rank,Carole Baskin,0.57745715775463,Carole Baskin,0.57745715775463,Anne Heche,0.20863151892680243,Skai Jackson,0.06521323892990032,True,
29,4,bottom2_judgesave,rank,Anne Heche,0.2691344111344843,Anne Heche,0.2691344111344843,Jesse Metcalfe,0.24779190185269936,Jeannie Mai,0.21043091025305163,True,
29,5,bottom2_judgesave,rank,Jesse Metcalfe,0.3863423294128506,Jesse Metcalfe,0.3863423294128506,Chrishell Stause,0.367556516758626,Veron Davis,0.1294241868215422,True,
29,6,bottom2_judgesave,rank,Veron Davis,0.29382279482905815,Skai Jackson,0.4152807956855722,Veron Davis,0.29382279482905815,Johnny Weir,0.15037626160172315,True,
29,8,bottom2_judgesave,rank,Chrishell Stause,0.1627435505294429,Nelly,0.44174229628106054,Skai Jackson,0.18153382777684451,Chrishell Stause,0.1627435505294429,False,
29,9,bottom2_judgesave,rank,AJ McLean,0.31983208739053337,Nelly,0.42070192885493846,AJ McLean,0.31983208739053337,Justina Machado,0.15300676474147878,True,
29,10,bottom2_judgesave,rank,Johnny Weir,0.24960194680811165,Nelly,0.43691892131912785,Johnny Weir,0.24960194680811165,Skai Jackson,0.22344853736554304,True,
29,11,bottom2_judgesave,rank,,,Nelly,0.6225415234390984,Kaitlyn Bristowe,0.1315990932421637,Nev Schulman,0.12323118880526508,False,
30,1,bottom2_judgesave,rank,,,Martin Kove,0.6199095288739361,Iman Shumpert,0.14091285349915605,Jimmie Allen,0.07730790853292936,False,
30,2,bottom2_judgesave,rank,Martin Kove,0.5677284963474823,Martin Kove,0.5677284963474823,Matt James,0.16323353075948846,Brian Austin Green,0.10859532013374146,True,
30,3,bottom2_judgesave,rank,Christine Chiu,0.03166802845754366,Cody Rigsby,0.27064403666487935,Brian Austin Green,0.2557976521212396,Iman Shumpert,0.21020330401073356,False,
30,4,bottom2_judgesave,rank,Brian Austin Green,0.48469550715731835,Brian Austin Green,0.48469550715731835,Matt James,0.238824083876474,Kenya Moore,0.114933451919263,True,
30,5,bottom2_judgesave,rank,Melanie C,0.02491147529383199,Iman Shumpert,0.4893459937597146,"Mike ""The Miz"" Mizanin",0.21749435628902083,Cody Rigsby,0.1158855841882145,False,
30,6,bottom2_judgesave,rank,Kenya Moore,0.5346197999310114,Kenya Moore,0.5346197999310114,"Mike ""The Miz"" Mizanin",0.183897792513336,Melora Hardin,0.16976616508242554,True,
30,7,bottom2_judgesave,rank,"Mike ""The Miz"" Mizanin",0.5403483559159135,"Mike ""The Miz"" Mizanin",0.5403483559159135,Amanda Kloots,0.13757266910162966,Suni Lee,0.13387408861921413,True,
30,8,bottom2_judgesave,rank,Jimmie Allen,0.48902785872072585,Jimmie Allen,0.48902785872072585,Iman Shumpert,0.25013973292718783,Olivia Jade,0.16474283986890798,True,
30,9,bottom2_judgesave,rank,Melora Hardin,0.34072966318223324,Cody Rigsby,0.4503403058479282,Melora Hardin,0.34072966318223324,Suni Lee,0.09842947859163181,True,
30,10,bottom2_judgesave,rank,,,Cody Rigsby,0.6272339713624304,Amanda Kloots,0.28940273137117767,JoJo Siwa,0.04169430393311697,False,
31,1,bottom2_judgesave,rank,Jason Lewis,0.3297196919357784,Jason Lewis,0.3297196919357784,Vinny Guadagnino,0.25046687167820797,Teresa Giudice,0.12757305193609567,True,
31,2,bottom2_judgesave,rank,Teresa Giudice,0.252992874077624,Cheryl Ladd,0.4499491610610738,Teresa Giudice,0.252992874077624,Joseph Baena,0.12154956573575162,True,
31,3,bottom2_judgesave,rank,Cheryl Ladd,0.28924204203668635,Vinny Guadagnino,0.2968809977659268,Cheryl Ladd,0.28924204203668635,Sam Champion,0.18181539277864894,True,
31,4,bottom2_judgesave,rank,Sam Champion,0.4584531778656686,Sam Champion,0.4584531778656686,Trevor Donovan,0.19613396178018713,Joseph Baena,0.1755430164953372,True,
31,6,bottom2_judgesave,rank,Jessie James Decker,0.23981363248321233,Vinny Guadagnino,0.3963519013423491,Jessie James Decker,0.23981363248321233,Trevor Donovan,0.08725238466237649,True,
31,7,bottom2_judgesave,rank,Jordin Sparks,0.25914635596439306,Vinny Guadagnino,0.40734394497854315,Jordin Sparks,0.25914635596439306,Heidi D'Amelio,0.17474612464028563,True,
31,8,bottom2_judgesave,rank,Heidi D'Amelio,0.3121371963205524,Vinny Guadagnino,0.41843614076039637,Heidi D'Amelio,0.3121371963205524,Trevor Donovan,0.1096605431509308,True,
31,9,bottom2_judgesave,rank,Daniel Durant,0.2528006047867775,Trevor Donovan,0.5532268260402101,Daniel Durant,0.2528006047867775,Shangela,0.08844488015166843,True,
31,10,bottom2_judgesave,rank,,,Wayne Brady,0.4635659206540569,Shangela,0.45182736678272134,Charli D'Amelio,0.042304936606557285,False,
32,1,bottom2_judgesave,rank,Matt Walsh,0.33374105652662006,Matt Walsh,0.33374105652662006,Tyson Beckford,0.30610985010591185,Harry Jowsey,0.16190634898074915,True,
32,2,bottom2_judgesave,rank,Jamie Lynn Spears,0.0727613783149777,Mauricio Umansky,0.44432684667354855,Barry Williams,0.16910120457013905,Adrian Peterson,0.15377977452259153,False,
32,3,bottom2_judgesave,rank,Tyson Beckford,0.4713873135820665,Tyson Beckford,0.4713873135820665,Adrian Peterson,0.24564127147406703,Mauricio Umansky,0.11746319006679455,True,
32,4,bottom2_judgesave,rank,Adrian Peterson,0.05908747130759093,Barry Williams,0.37312730351618745,Alyson Hannigan,0.2789829652112975,Mauricio Umansky,0.15391209672138711,False,
32,5,bottom2_judgesave,rank,Mira Sorvino,0.19594676715911513,Harry Jowsey,0.38571016238774886,Alyson Hannigan,0.22192217917238477,Mira Sorvino,0.19594676715911513,False,
32,6,bottom2_judgesave,rank,Mauricio Umansky,0.09174505344404917,Harry Jowsey,0.38667601668466756,Alyson Hannigan,0.24971968644790699,Barry Williams,0.17926519639966132,False,
32,7,bottom2_judgesave,rank,Lele Pons,0.022710820920288314,Harry Jowsey,0.41788520370013194,Barry Williams,0.3092257707055582,Alyson Hannigan,0.11850168017386774,False,
32,8,bottom2_judgesave,rank,Barry Williams,0.1443464194790832,Harry Jowsey,0.4644574520732102,Jason Mraz,0.2936427810319863,Barry Williams,0.1443464194790832,False,
32,9,bottom2_judgesave,rank,Harry Jowsey,0.49179839885201243,Harry Jowsey,0.49179839885201243,Alyson Hannigan,0.2726333681312638,Ariana Madix,0.15749533365332372,True,
32,10,bottom2_judgesave,rank,,,Alyson Hannigan,0.573118894078214,Jason Mraz,0.2635125350614572,Ariana Madix,0.12536426854691238,False,
32,11,bottom2_judgesave,rank,,,Alyson Hannigan,0.5781149097615255,Ariana Madix,0.19440498364191483,Charity Lawson,0.18296147118141678,False,
33,1,bottom2_judgesave,rank,,,Eric Roberts,0.44201682896491984,Tori Spelling,0.19355600348095017,Reginald VelJohnson,0.17631370009664277,False,
33,2,bottom2_judgesave,rank,Anna Delvey,0.15853670344979084,Eric Roberts,0.3844527286531194,Reginald VelJohnson,0.2610464865297382,Anna Delvey,0.15853670344979084,False,
33,3,bottom2_judgesave,rank,Eric Roberts,0.30281514922523495,Reginald VelJohnson,0.38397213034747696,Eric Roberts,0.30281514922523495,Dwight Howard ,0.13011972306112163,True,
33,4,bottom2_judgesave,rank,Brooks Nader,0.12026924936129922,Dwight Howard ,0.4651961171857536,Brooks Nader,0.12026924936129922,Jenn Tran,0.1136604371841519,True,
33,5,bottom2_judgesave,rank,Phaedra Parks,0.3490520432905389,Phaedra Parks,0.3490520432905389,Dwight Howard ,0.28346494753919127,Stephen Nedoroscik,0.23971598748181497,True,
33,6,bottom2_judgesave,rank,Jenn Tran,0.04778954345494324,Ilona Maher,0.5350942914449212,Danny Amendola,0.19586745144330636,Stephen Nedoroscik,0.16759742469973765,False,
33,7,bottom2_judgesave,rank,Dwight Howard ,0.5349741864548226,Dwight Howard ,0.5349741864548226,Danny Amendola,0.2793820683862352,Ilona Maher,0.11896639007585946,True,
33,8,bottom2_judgesave,rank,,,Stephen Nedoroscik,0.5502403853405055,Danny Amendola,0.31089419087636866,Ilona Maher,0.09975551310073084,False,
33,9,bottom2_judgesave,rank,,,Danny Amendola,0.6104255686442422,Ilona Maher,0.2530681716301975,Joey Graziadei,0.06910446477449013,False,
34,1,bottom2_judgesave,rank,,,Corey Feldman,0.44056470049536456,Andy Richter,0.17200045038981152,Baron Davis,0.11373241636067329,False,
34,2,bottom2_judgesave,rank,Baron Davis,0.1341758608317456,Corey Feldman,0.5462987980343685,Baron Davis,0.1341758608317456,Andy Richter,0.13045624892541086,True,
34,3,bottom2_judgesave,rank,Lauren Jauregui,0.4043936534082869,Lauren Jauregui,0.4043936534082869,Andy Richter,0.23314397907517637,Jen Affleck,0.189937998132602,True,
34,4,bottom2_judgesave,rank,Hilaria Baldwin,0.027785490324870214,Andy Richter,0.35310229112919844,Danielle Fishel,0.2389880961471736,Scott Hoying,0.2070237773554968,False,
34,5,bottom2_judgesave,rank,,,Andy Richter,0.3555618451147925,Danielle Fishel,0.24966266493248168,Jen Affleck,0.24013724130844552,False,
34,6,bottom2_judgesave,rank,Scott Hoying,0.3117600814297652,Andy Richter,0.33656057551404983,Scott Hoying,0.3117600814297652,Jen Affleck,0.14263301772168052,True,
34,7,bottom2_judgesave,rank,Jen Affleck,0.21945133923757323,Andy Richter,0.35670244040151955,Elaine Hendrix,0.23265481700580065,Jen Affleck,0.21945133923757323,False,
34,8,bottom2_judgesave,rank,Danielle Fishel,0.2796508579604718,Andy Richter,0.4418598899789377,Danielle Fishel,0.2796508579604718,Elaine Hendrix,0.11413032202404279,True,
34,9,bottom2_judgesave,rank,Andy Richter,0.475406213244911,Andy Richter,0.475406213244911,Elaine Hendrix,0.23193154910575547,Jordan Chiles,0.14530058259149634,True,
34,10,bottom2_judgesave,rank,Whitney Leavitt,0.04456285034965199,Dylan Efron,0.5804498548071731,Jordan Chiles,0.16774009825241415,Elaine Hendrix,0.1570309059397764,False,
34,11,bottom2_judgesave,rank,,,Elaine Hendrix,0.5234608350942239,Dylan Efron,0.2962439524182255,Robert Irwin,0.09578913002365436,False,
