season,week,n_active,mechanism,rule_used_in_likelihood,notes,r_rank_percent_mean,r_rank_percent_median,r_rank_percent_q025,r_rank_percent_q975,r_rank_judge_mean,r_rank_judge_median,r_rank_judge_q025,r_rank_judge_q975,r_percent_judge_mean,r_percent_judge_median,r_percent_judge_q025,r_percent_judge_q975,r_rank_fan_mean,r_rank_fan_median,r_rank_fan_q025,r_rank_fan_q975,r_percent_fan_mean,r_percent_fan_median,r_percent_fan_q025,r_percent_fan_q975,bias_rank_mean,bias_rank_median,bias_rank_q025,bias_rank_q975,bias_percent_mean,bias_percent_median,bias_percent_q025,bias_percent_q975,elim_disagree_prob,top1_disagree_prob,most_likely_elim_rank_id,most_likely_elim_rank_name,most_likely_elim_rank_prob,most_likely_elim_percent_id,most_likely_elim_percent_name,most_likely_elim_percent_prob,observed_eliminated_id,observed_eliminated_name,prob_rank_method_matches_observed_elim,prob_percent_method_matches_observed_elim
9,1,16,direct,percent,,0.9658908737933735,0.9690732159111027,0.9169744848885263,0.9933777523776267,0.8734025740011201,0.8856110266769264,0.7852417769868747,0.9445678854872926,0.911567387898517,0.912983323262543,0.818587632327482,0.9723862365814426,0.8769599881515612,0.8844741173021535,0.7585821566561413,0.9403976055841533,0.8017226890756303,0.7941176470588235,0.6061029411764706,0.9558823529411765,0.0035574141504409757,0.0032152209885998873,-0.07606990112457379,0.06091667461535133,-0.10984469882288676,-0.13051308232578462,-0.2950720149466658,0.1092796887384806,0.1457142857142857,0.3342857142857143,1,Ashley Hamiliton,0.5542857142857143,1,Ashley Hamiliton,0.4714285714285714,1.0,Ashley Hamiliton,0.5542857142857143,0.4714285714285714
9,2,14,direct,percent,,0.9565555543234969,0.961416504956677,0.900275572278586,0.9956043956043956,0.8286294322217252,0.8257000591256045,0.7422718866820798,0.9228996099792515,0.7539936210266688,0.748175897410364,0.5945086322536246,0.9296197527703626,0.8320824402625205,0.8404845569998652,0.7350238094682144,0.9296703296703297,0.8664113029827315,0.8813186813186813,0.6462637362637362,0.978021978021978,0.003453008040795294,0.016526872506925083,-0.07035426238254414,0.07449822299224654,0.11241768195606273,0.1517390910723705,-0.19897175453902435,0.35680912310977403,0.08,0.18,15,Tom DeLay,0.28285714285714286,15,Tom DeLay,0.24857142857142858,6.0,Kathy Ireland,0.21428571428571427,0.17714285714285713
9,4,11,direct,percent,,0.9748553826838673,0.9818181818181818,0.9263676476657612,0.9977246841962694,0.8769995152161726,0.8878927761289473,0.7096774193548387,0.9656978132124118,0.8990470108570472,0.9016230767907352,0.7630614592788595,0.9694736458944031,0.8804280281004154,0.8909090909090909,0.7471545580282566,0.9727272727272728,0.8351688311688313,0.8318181818181818,0.5909090909090909,0.9727272727272728,0.0034285128842428377,0.0030163147801435253,-0.06996408536167031,0.09452457070454315,-0.06387817968821614,-0.055980657285341184,-0.31529075276890683,0.12275890795440682,0.16857142857142857,0.15428571428571428,8,Louie Vito,0.4057142857142857,8,Louie Vito,0.4514285714285714,2.0,Chuck Liddell,0.21428571428571427,0.17714285714285713
9,5,10,direct,percent,,0.9704469576864276,0.9787279253249039,0.8909090909090909,1.0,0.9023161474000251,0.9170316077960288,0.7463470860298976,0.9815562866705296,0.8503863576800756,0.8677950114042957,0.5997632897967987,0.9758077947386599,0.8921410696241266,0.9057792600832962,0.7499961690058808,0.9757575757575757,0.9172294372294373,0.9272727272727272,0.7475757575757576,0.9790909090909088,-0.010175077775898463,-0.008436144071130025,-0.08791349064568789,0.07883017035698721,0.06684307954936143,0.04735650374721945,-0.15442889753163147,0.30542104203791187,0.19714285714285715,0.08857142857142856,12,Michael Irvin,0.46,14,Natalie Coughlin,0.4542857142857143,14.0,Natalie Coughlin,0.3171428571428571,0.4542857142857143
9,6,9,direct,percent,,0.9359068223637288,0.9539832459815243,0.7576183123752862,0.9958246164193104,0.8612397939732939,0.8984341422975738,0.6043921368387115,0.9790880682441959,0.8406666666666667,0.85,0.6833333333333333,0.9833333333333333,0.8683021219632592,0.8853067919890986,0.7227145938617754,0.9790880682441959,0.8208095238095238,0.8833333333333333,0.48333333333333334,0.9666666666666667,0.007062327989965414,0.0,-0.08944817010493786,0.13620104492139973,-0.019857142857142858,0.0,-0.44999999999999996,0.21666666666666667,0.18,0.36,12,Michael Irvin,0.4714285714285714,12,Michael Irvin,0.6142857142857143,8.0,Louie Vito,0.27714285714285714,0.2857142857142857
9,7,7,direct,percent,,0.9330627220811826,0.9636241116594315,0.7455777916396407,1.0,0.7937174436897414,0.8363636363636363,0.5048713746045669,0.9818181818181818,0.687852882232878,0.6847124716486248,0.2964084252268389,0.9910312089651149,0.7932433692710531,0.8108437164260031,0.5929994533288809,0.9910312089651149,0.8410204081632654,0.8928571428571429,0.5714285714285714,1.0,-0.00047407441868825984,0.010191440714375055,-0.11554638977480991,0.17513235577399477,0.1531675259303874,0.14572547440690226,-0.24006157058450484,0.622107245497847,0.05142857142857143,0.3028571428571429,10,Mark Dacascos,0.8828571428571429,10,Mark Dacascos,0.88,10.0,Mark Dacascos,0.8828571428571429,0.88
9,8,5,direct,percent,,0.8570807661908924,0.9,0.6668859288553503,1.0,0.7932724763525175,0.8207826816681233,0.5263157894736842,0.9746794344808964,0.5377592248286328,0.5642880936468347,0.10259783520851541,0.9746794344808964,0.8119434520441564,0.8,0.6,1.0,0.9431428571428572,0.9,0.9,1.0,0.018670975691639002,0.02731101342826492,-0.22078268166812332,0.34576580979869687,0.40538363231422425,0.43571190635316526,-0.07467943448089642,0.8461032471872268,0.2857142857142857,0.05714285714285714,0,Aaron Carter,0.8285714285714286,0,Aaron Carter,0.5971428571428572,0.0,Aaron Carter,0.8285714285714286,0.5971428571428572
9,9,4,direct,percent,,0.8737928077061321,0.9486832980505138,0.6,1.0,0.8169845377076299,0.8,0.31622776601683794,1.0,0.5771428571428572,0.8,-0.2,1.0,0.8042013743440969,0.8,0.31622776601683794,1.0,0.8937142857142856,1.0,0.6,1.0,-0.01278316336353309,0.0,-0.20000000000000007,0.13703203194062497,0.3165714285714285,0.19999999999999996,-0.19999999999999996,1.2,0.33714285714285713,0.2571428571428571,4,Donny Osmond,0.6457142857142857,7,Kelly Osbourne,0.44857142857142857,5.0,Joanna Krupa,0.05714285714285714,0.21714285714285714
9,10,3,direct,percent,,0.94841039381702,1.0,0.8660254037844387,1.0,0.9382359752123688,1.0,0.7104646071760526,1.0,0.8785714285714286,1.0,0.5,1.0,0.9382359752123688,1.0,0.7104646071760526,1.0,0.88,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0014285714285714286,0.0,-0.5,0.5,0.06571428571428571,0.18,7,Kelly Osbourne,0.9742857142857143,7,Kelly Osbourne,0.9542857142857143,,,,
10,1,11,direct,percent,,0.9726315352850199,0.9816926905710048,0.9038590118371562,1.0,0.8840729282744467,0.889438699381539,0.7042730553012994,0.9683927559783481,0.9207045009190978,0.9241989846421228,0.8021219545811856,0.9885710532241612,0.8711707893429899,0.8838291723017181,0.6909090909090909,0.961278120390013,0.8084675324675324,0.8363636363636363,0.44545454545454544,0.9727272727272728,-0.012902138931456893,-0.010510070652496761,-0.1741544931946043,0.06597191220083015,-0.1122369684515654,-0.09755686160854538,-0.4606013731159966,0.06697811306860683,0.17714285714285713,0.14285714285714285,1,Buzz Aldrin,0.48857142857142855,1,Buzz Aldrin,0.62,,,,
10,2,11,direct,percent,,0.9587343630942379,0.9703897613415771,0.8736209307562355,0.9977246841962694,0.8818093280717378,0.8889118460795196,0.7480568784929956,0.9702542565953813,0.9317043371872221,0.9339431975353206,0.8631001891369098,0.9886130432447053,0.8739518778249674,0.8974966337290643,0.6924847123188719,0.9648491846180846,0.7757922077922077,0.8181818181818182,0.38181818181818183,0.9636363636363636,-0.007857450246770434,-0.011059685304073141,-0.15843980665876045,0.08446667111370265,-0.15591212939501425,-0.10673266584455854,-0.5384575542897927,0.0706955503830814,0.28,0.26571428571428574,1,Buzz Aldrin,0.6228571428571429,1,Buzz Aldrin,0.8657142857142858,10.0,Shannen Doherty,0.002857142857142857,0.0
10,3,10,direct,percent,,0.9686638939466827,0.9757575757575757,0.8666666666666667,1.0,0.87649150729044,0.8766935474490194,0.6892232330062339,0.9816498172140429,0.8810681953316625,0.8890413438919633,0.7346938883551641,0.9816498172140429,0.8764225312268565,0.8909090909090909,0.696969696969697,0.9757575757575757,0.8406926406926407,0.8666666666666667,0.4666666666666667,0.9757575757575757,-6.897606358358439e-05,-0.0004183663750872424,-0.1365811978662853,0.11246666578111969,-0.04037555463902169,-0.008667374851961895,-0.4176096535499495,0.19958387411931558,0.17714285714285713,0.2057142857142857,1,Buzz Aldrin,0.6857142857142857,1,Buzz Aldrin,0.8171428571428572,1.0,Buzz Aldrin,0.6857142857142857,0.8171428571428572
10,4,9,direct,percent,,0.953262178537433,0.9663305852490377,0.8403658068160179,0.9958246164193104,0.8799855853710655,0.890787755224979,0.6996812053587008,0.9790880682441959,0.9317142857142858,0.95,0.8333333333333334,0.9833333333333333,0.8834256100222546,0.901108674471371,0.7418204762930308,0.9790880682441959,0.7792380952380953,0.8,0.4666666666666667,0.9833333333333333,0.003440024651189234,0.0,-0.10127393670836671,0.1186611131336418,-0.15247619047619046,-0.1333333333333333,-0.4,0.08333333333333337,0.12,0.19714285714285715,6,Kate Gosselin,0.5342857142857143,6,Kate Gosselin,0.5914285714285714,0.0,Aiden Turner,0.4142857142857143,0.3314285714285714
10,5,8,direct,percent,,0.9459846537542957,0.9700772721497398,0.8263621207201487,1.0,0.8655782997725333,0.8795180722891566,0.6107893935757621,0.9879518072289156,0.9351065853018726,0.9581010095306072,0.7545045450053531,0.994029797388005,0.8786288873511288,0.8982196964349443,0.725146331562395,0.9761904761904762,0.7634693877551019,0.8095238095238095,0.35714285714285715,0.9761904761904762,0.01305058757859521,0.007431326333775912,-0.12462467476853256,0.14004671368005195,-0.17163719754677062,-0.13645793595892375,-0.5530531019112197,0.054057579910170586,0.14,0.12571428571428572,6,Kate Gosselin,0.8142857142857143,6,Kate Gosselin,0.9485714285714286,6.0,Kate Gosselin,0.8142857142857143,0.9485714285714286
10,6,7,direct,percent,,0.9546372359985519,0.9819805060619657,0.8153742483272113,1.0,0.8761003109854318,0.900937462695559,0.6306562238868912,0.9819805060619657,0.9060204081632652,0.9285714285714286,0.6428571428571429,1.0,0.8721620198110739,0.8961402190848622,0.600099198148979,0.9819805060619657,0.7875510204081632,0.8571428571428571,0.21428571428571427,1.0,-0.003938291174357818,0.0,-0.1071428571428572,0.10910894511799618,-0.11846938775510205,-0.0714285714285714,-0.6785714285714286,0.1428571428571429,0.16,0.18285714285714286,5,Jake Pavelka,0.82,5,Jake Pavelka,0.6714285714285714,5.0,Jake Pavelka,0.82,0.6714285714285714
10,7,6,direct,percent,,0.9463827110513157,0.9428571428571428,0.8285714285714286,1.0,0.8521229339331788,0.8827348295047495,0.595765580895227,0.9710083124552245,0.7508290249816113,0.7944613465542745,0.44136741475237473,0.9710083124552245,0.8587636613828143,0.8857142857142857,0.6377481392176932,1.0,0.9144489795918367,0.9428571428571428,0.7142857142857143,1.0,0.0066407274496356195,0.008097850681914709,-0.20532554616393975,0.15113373916332062,0.16361995461022555,0.14839579630286837,-0.17701003731613008,0.5114582086817663,0.15714285714285714,0.06285714285714286,8,Niecy Nash,0.72,8,Niecy Nash,0.6028571428571429,9.0,Pamela Anderson,0.1657142857142857,0.2571428571428571
10,8,5,direct,percent,,0.9388529323032491,0.9746794344808964,0.6668859288553503,1.0,0.8524617496758989,0.9473684210526315,0.5263157894736842,0.9746794344808964,0.8835139294813298,0.872081599272381,0.6527787265141793,0.9746794344808964,0.8437396695311873,0.872081599272381,0.6,1.0,0.7708571428571429,0.8,0.2,1.0,-0.008722080144711692,0.025320565519103555,-0.2804824921972813,0.3357119063531653,-0.11265678662418703,-0.07467943448089642,-0.6746794344808964,0.33311407114464975,0.20285714285714285,0.14,8,Niecy Nash,0.4828571428571429,8,Niecy Nash,0.6342857142857142,8.0,Niecy Nash,0.4828571428571429,0.6342857142857142
10,9,4,direct,percent,,0.9311013760127862,1.0,0.8,1.0,0.8327946403221613,0.9486832980505138,0.6324555320336759,0.9486832980505138,0.7911717536440316,0.9486832980505138,0.31622776601683794,0.9486832980505138,0.8570161699324013,0.8,0.5449999999999999,1.0,0.852,1.0,0.4,1.0,0.024221529610239975,0.05131670194948623,-0.14868329805051372,0.16754446796632416,0.06082824635596836,0.05131670194948623,-0.5486832980505137,0.683772233983162,0.06,0.07428571428571429,2,Chad Ochocinco,0.9428571428571428,2,Chad Ochocinco,0.9171428571428571,2.0,Chad Ochocinco,0.9428571428571428,0.9171428571428571
10,10,3,direct,percent,,0.9007790014555533,1.0,0.5,1.0,0.8730866937632457,0.8660254037844387,0.5,1.0,0.6271428571428571,1.0,-1.0,1.0,0.8730866937632457,0.8660254037844387,0.5,1.0,0.8671428571428571,1.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.24,0.0,-1.5,2.0,0.06,0.22285714285714286,4,Evan Lysacek,0.5914285714285714,4,Evan Lysacek,0.5942857142857143,,,,
11,1,12,direct,percent,,0.9718231549038988,0.972027972027972,0.9352028352316922,0.9982502173821434,0.8891909472007785,0.90944972014824,0.7163525939072959,0.9575009918562866,0.9078724616996547,0.9204246261062241,0.7823609321902906,0.9770661415589149,0.8831140486790163,0.8896686147896997,0.7342657342657343,0.9698858276977479,0.8374225774225774,0.8461538461538461,0.5765734265734266,0.9790209790209791,-0.006076898521762367,-0.004409862952996169,-0.08497824653833685,0.07086633041041634,-0.07044988427707724,-0.07284946234879885,-0.30106400381291887,0.14223584903127978,0.09142857142857143,0.38571428571428573,3,David Hasselhoff,0.46285714285714286,3,David Hasselhoff,0.4542857142857143,3.0,David Hasselhoff,0.46285714285714286,0.4542857142857143
11,2,11,direct,percent,,0.971585730306816,0.9818181818181818,0.9,0.9977246841962694,0.8843465085711054,0.9125296052040349,0.6620654183645975,0.965422335078315,0.8875370916300485,0.9010077667544889,0.7051365131122088,0.9862693712811286,0.878012336751347,0.8818181818181818,0.7118204209548302,0.965833940865795,0.8476103896103895,0.8636363636363636,0.5106818181818181,0.9818181818181818,-0.006334171819758352,0.0004116057874800072,-0.08424438458148664,0.09377081594214107,-0.03992670201965884,-0.012909290210217805,-0.32944580669857676,0.21870628784204066,0.14285714285714285,0.4342857142857143,9,Michael Bolton,0.8571428571428571,9,Michael Bolton,1.0,9.0,Michael Bolton,0.8571428571428571,1.0
11,3,10,direct,percent,,0.9507352692675326,0.9636363636363636,0.8583347587104543,0.9969650916353059,0.7950350677940177,0.8112427143122912,0.49693275351460536,0.963128122549627,0.772266468960122,0.8026067687913558,0.49946836611708223,0.9446064278852111,0.8091650620874088,0.8206724839680871,0.5896683773696626,0.9515151515151515,0.7937662337662339,0.8424242424242424,0.21757575757575756,0.9669696969696967,0.01412999429339127,0.025440634194593914,-0.15603388385079614,0.11893235413768982,0.02149976480611163,0.06281368410578592,-0.6273023616772437,0.3600388129831511,0.10571428571428572,0.3914285714285714,8,Margaret Cho,0.9028571428571428,8,Margaret Cho,0.8685714285714285,8.0,Margaret Cho,0.9028571428571428,0.8685714285714285
11,4,9,direct,percent,,0.9298756097429354,0.9707197941566387,0.5044393564418674,0.9958246164193104,0.8080168680284602,0.836827408755723,0.44459061923690013,0.9392124553213247,0.8903333333333333,0.9,0.6666666666666666,0.9833333333333333,0.8053141345078013,0.836827408755723,0.4787898976397386,0.951095392644919,0.6537142857142857,0.7666666666666667,-0.43333333333333335,0.9666666666666667,-0.0027027335206591344,0.0,-0.13503191561115557,0.1532261755365748,-0.23661904761904762,-0.10000000000000009,-1.4166666666666665,0.13333333333333333,0.21714285714285714,0.08285714285714285,11,The Situation,0.7,11,The Situation,0.9057142857142857,11.0,The Situation,0.7,0.9057142857142857
11,5,8,direct,percent,,0.9242249408819496,0.9523809523809523,0.7711403083390078,0.994029797388005,0.762480092544654,0.7590361445783133,0.552240780383043,0.963855421686747,0.8353272087378995,0.8383383833392813,0.6042024491352391,0.9766642165902623,0.7552630839939181,0.7591136592199376,0.4630335874607359,0.9476036485701445,0.6168707482993198,0.6190476190476191,0.11249999999999999,0.9523809523809523,-0.007217008550735987,-0.005322831244429227,-0.28077687148447883,0.2524371812195645,-0.2184564604385797,-0.20731450167252963,-0.8095935708874017,0.27001998594787746,0.32,0.29714285714285715,2,Bristol Palin,0.45714285714285713,2,Bristol Palin,0.5885714285714285,4.0,Florence Henderson,0.24285714285714285,0.19142857142857142
11,6,7,direct,percent,,0.9170249046934771,0.9274260335029676,0.7778900290357149,0.9910312089651149,0.6906932494147133,0.6728384948943098,0.31204481674109974,0.9549937104572925,0.6103061224489795,0.6071428571428571,0.25,1.0,0.6967039255836487,0.7092081432669752,0.29649972666444047,0.9419301172482065,0.7022448979591837,0.7142857142857143,0.32142857142857145,0.9642857142857143,0.006010676168935224,0.0,-0.21821789023599236,0.2545875386086578,0.09193877551020409,0.1071428571428572,-0.3866071428571429,0.6071428571428572,0.06571428571428571,0.36,6,Kurt Warner,0.9171428571428571,6,Kurt Warner,0.9771428571428571,0.0,Audrina Patridge,0.0,0.0
11,7,6,direct,percent,,0.8798643255946175,0.898645105261295,0.629776287477472,1.0,0.748456674293473,0.7941176470588235,0.17647058823529413,0.9394461660627216,0.5422515672023687,0.5797710356524485,-0.11595420713048969,0.9276336570439175,0.7243328909369726,0.7142857142857143,0.4058397249567139,0.9428571428571428,0.8346122448979593,0.8857142857142857,0.3142857142857143,1.0,-0.02412378335650035,0.016977135660887432,-0.2735933537413997,0.2534801595634714,0.2923606776955906,0.30469188042825573,-0.2364967695841117,0.9883942267764374,0.2914285714285714,0.16,2,Bristol Palin,0.5685714285714286,2,Bristol Palin,0.39714285714285713,10.0,Rick Fox,0.1457142857142857,0.33714285714285713
11,8,5,direct,percent,,0.8923861839447292,0.9,0.43708747546683646,1.0,0.7264863329961877,0.7894736842105263,0.20519567041703082,0.9473684210526315,0.6312698232043942,0.6668859288553503,0.0692535387657478,0.872081599272381,0.6984201486309135,0.7,0.2789918693812442,0.9746794344808964,0.7265714285714286,0.7,-0.1,1.0,-0.028066184365274194,0.02731101342826492,-0.4181848464596079,0.3578225933746873,0.09530160536703444,0.1357119063531652,-0.8270815992723811,0.7482464612342519,0.27714285714285714,0.3514285714285714,2,Bristol Palin,0.5514285714285714,6,Kurt Warner,0.6714285714285714,6.0,Kurt Warner,0.4228571428571429,0.6714285714285714
11,9,4,direct,percent,,0.9084161559694774,0.9486832980505138,0.5454928963790453,1.0,0.8454424900084672,0.8944271909999159,0.31622776601683794,1.0,0.7411428571428571,0.8,-0.2550000000000001,1.0,0.8476814322554447,0.8944271909999159,0.31622776601683794,1.0,0.8279999999999998,0.8,0.4,1.0,0.002238942246977607,0.0,-0.4216370213557839,0.20000000000000007,0.08685714285714287,0.0,-0.6,1.2549999999999955,0.41714285714285715,0.32571428571428573,1,Brandy,0.8085714285714286,2,Bristol Palin,0.5914285714285714,1.0,Brandy,0.8085714285714286,0.3914285714285714
11,10,3,direct,percent,,0.903825995760483,0.8660254037844387,0.5,1.0,0.841325995760483,0.8660254037844387,0.5,1.0,0.7457142857142857,1.0,-1.0,1.0,0.841325995760483,0.8660254037844387,0.5,1.0,0.6571428571428571,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,-0.08857142857142856,0.0,-1.5,2.0,0.21428571428571427,0.07428571428571429,2,Bristol Palin,0.92,2,Bristol Palin,0.7057142857142857,,,,
12,1,11,direct,percent,,0.9672035112571516,0.9749455818173591,0.8825763216708781,0.9977246841962694,0.8983543764832767,0.9057495197535115,0.7393347598467797,0.9737487769747857,0.9258145589091233,0.9405255953324674,0.8134058950387482,0.9840048807614622,0.8995372232279757,0.9041190146549017,0.7793181818181818,0.9703897613415771,0.8413506493506494,0.8636363636363636,0.5818181818181818,0.9727272727272728,0.0011828467446991058,-0.002005714000447023,-0.10322514917431595,0.0820043075920007,-0.08446390955847391,-0.06080792290706849,-0.37014933073244216,0.10251754467332025,0.10857142857142857,0.08857142857142856,5,Mike Catherwood,0.7085714285714285,5,Mike Catherwood,0.6942857142857143,,,,
12,2,11,direct,percent,,0.9714365071078249,0.9817190426360172,0.8899457101438081,0.9977246841962694,0.8664416385151029,0.8762559250698203,0.6844618473011643,0.958305399820784,0.8824993527364768,0.8911455867026995,0.7333385557240965,0.9561249523997712,0.8648379351903436,0.8909090909090909,0.6210110403690234,0.9585430734213478,0.8238441558441559,0.8636363636363636,0.42227272727272724,0.990909090909091,-0.001603703324759241,0.01330393912413308,-0.22292415770523188,0.09446825675929263,-0.058655196892320995,-0.02866036768979996,-0.49820582223525456,0.17237348963251198,0.06571428571428571,0.14285714285714285,5,Mike Catherwood,0.43714285714285717,5,Mike Catherwood,0.42857142857142855,5.0,Mike Catherwood,0.43714285714285717,0.42857142857142855
12,3,10,direct,percent,,0.966766307085144,0.9757575757575757,0.8980284644013754,1.0,0.8493740696149225,0.854689897936124,0.7081974910453575,0.955487565247069,0.8601931807157955,0.8670767080511403,0.6688877462108798,0.978557999086287,0.8532776607594441,0.8666666666666667,0.7051704306688749,0.9569484850938332,0.811878787878788,0.8424242424242424,0.5590909090909091,0.9757575757575757,0.003903591144521396,0.007111353642055285,-0.097910934341779,0.15227845107325894,-0.048314392837007725,-0.02491806362070209,-0.31569464664273517,0.2398047658893231,0.21714285714285714,0.18285714285714286,10,Wendy Williams,0.7714285714285715,10,Wendy Williams,0.9885714285714285,10.0,Wendy Williams,0.7714285714285715,0.9885714285714285
12,4,9,direct,percent,,0.9746049428350685,0.9833333333333333,0.9153857298880941,1.0,0.8709068367029381,0.889018786432895,0.7184653025451125,0.9659531044895878,0.8414792414626052,0.8597690960663361,0.6422730524574758,0.9619198797573859,0.8757788306091122,0.8786687791935092,0.7479255680662559,0.9741885174302294,0.8788571428571429,0.9,0.7120833333333333,1.0,0.004871993906174061,0.00476668966705085,-0.09313283074347056,0.12121903571343923,0.037377901394537574,0.024281165164013796,-0.1601275600148444,0.27698756797525154,0.06285714285714286,0.10571428571428572,3,Kendra Wilkinson,0.8142857142857143,3,Kendra Wilkinson,0.8571428571428571,9.0,Sugar Ray Leonard,0.18,0.13142857142857142
12,5,8,direct,percent,,0.9662501498275177,0.9700772721497398,0.8783100656536799,1.0,0.8371139635148468,0.8510644963469901,0.5826987807288609,0.9511897312113419,0.818023168841754,0.8510644963469901,0.5869841893922623,0.9511897312113419,0.8603082001467143,0.8809523809523809,0.6467181814331598,0.9581010095306072,0.8419727891156464,0.9047619047619048,0.4523809523809524,1.0,0.02319423663186755,0.02638002397373096,-0.09867955563549495,0.12981068765096984,0.023949620273892233,0.06560217031967652,-0.3669198202794985,0.30737040406884514,0.05142857142857143,0.19714285714285715,3,Kendra Wilkinson,0.4342857142857143,3,Kendra Wilkinson,0.4114285714285714,6.0,Petra Nemcova,0.4257142857142857,0.40285714285714286
12,6,7,direct,percent,,0.954778269518021,0.9642857142857143,0.7748062179181807,1.0,0.8632430091740675,0.9189562119494701,0.5636363636363636,0.9818181818181818,0.8119763235219634,0.8468812149338254,0.37839373433213475,0.9910312089651149,0.8706267585104724,0.8928571428571429,0.6304927900875286,0.9910312089651149,0.8785714285714286,0.8928571428571429,0.6071428571428571,1.0,0.00738374933640477,0.009500839268213823,-0.19198174393859113,0.22715009667199354,0.06659510504946538,0.04565271512978086,-0.311813354806613,0.5324821577789194,0.09142857142857143,0.11714285714285715,1,Chris Jericho,0.8857142857142857,1,Chris Jericho,0.9657142857142857,1.0,Chris Jericho,0.8857142857142857,0.9657142857142857
12,7,6,direct,percent,,0.9411726948406668,0.9428571428571428,0.8116794499134278,1.0,0.8403267812418937,0.8827348295047495,0.6179143806533246,0.9710083124552245,0.7634395225459647,0.7944613465542745,0.4707919090691997,0.9710083124552245,0.8507803205092195,0.8857142857142857,0.6571428571428571,0.9895678014416424,0.8893061224489794,0.9428571428571428,0.6,1.0,0.010453539267325741,0.030280466166710873,-0.16844911521903516,0.12953692858481924,0.12586659990301485,0.13880194361683432,-0.3710083124552245,0.5078753325511015,0.26,0.23142857142857143,8,Romeo,0.62,8,Romeo,0.46,3.0,Kendra Wilkinson,0.11714285714285715,0.37714285714285717
12,8,5,direct,percent,,0.9151898759089694,0.9486832980505138,0.6324555320336759,1.0,0.8362587666770462,0.9,0.31622776601683794,1.0,0.7482857142857143,0.7,0.3,1.0,0.8158897422627466,0.872081599272381,0.31622776601683794,1.0,0.8100000000000002,0.9,-0.1,1.0,-0.0203690244142996,0.0,-0.2051956704170308,0.20000000000000007,0.06171428571428573,0.09999999999999998,-0.6,0.6000000000000001,0.16857142857142857,0.2885714285714286,7,Ralph Macchio,0.8314285714285714,7,Ralph Macchio,0.9257142857142857,8.0,Romeo,0.1,0.07428571428571429
12,9,4,direct,percent,,0.8961002336294648,0.9486832980505138,0.31622776601683794,1.0,0.83176682354055,0.8,0.31622776601683794,1.0,0.9057142857142857,1.0,0.8,1.0,0.8552489735360936,0.8,0.38826997223255405,1.0,0.6325714285714285,0.8,-0.8,1.0,0.02348214999554362,0.0,-0.08999999999999989,0.4216370213557839,-0.27314285714285713,0.0,-1.8,0.19999999999999996,0.2542857142857143,0.037142857142857144,7,Ralph Macchio,0.6714285714285714,7,Ralph Macchio,0.8742857142857143,7.0,Ralph Macchio,0.6714285714285714,0.8742857142857143
12,10,3,direct,percent,,0.9085714285714286,1.0,0.5,1.0,0.8190125961504262,0.8660254037844387,0.0,0.8660254037844387,0.7200382642893476,0.8660254037844387,0.0,0.8660254037844387,0.7971428571428572,1.0,0.5,1.0,0.8371428571428572,1.0,-0.5,1.0,-0.021869739007569174,0.1339745962155613,-0.3660254037844387,0.5,0.11710459285350952,0.1339745962155613,-1.3660254037844388,1.0,0.1657142857142857,0.017142857142857144,4,Kirstie Alley,0.9457142857142857,4,Kirstie Alley,0.8485714285714285,,,,
13,1,12,direct,percent,,0.9610380673686024,0.9684270140350554,0.8741258741258742,0.9987314076020539,0.8609685000267375,0.8714842757325989,0.7077508663525348,0.9471889703921983,0.9051494124213503,0.9314716462190887,0.7573040233128403,0.9666215196613185,0.873100015186812,0.8861659824480079,0.7467835207036267,0.9438654593312678,0.796983016983017,0.8181818181818182,0.5524475524475524,0.951048951048951,0.01213151516007436,0.002510224403886374,-0.07940680713309108,0.11815371464300711,-0.10816639543833345,-0.08894369049578243,-0.4141739672137661,0.1348314635833082,0.29428571428571426,0.13714285714285715,4,Elisabetta Canalis,0.54,8,Metta World Peace (Ron),0.5828571428571429,8.0,Metta World Peace (Ron),0.30857142857142855,0.5828571428571429
13,2,11,direct,percent,,0.9706823236339595,0.9749455818173591,0.9202757361079745,1.0,0.8553149546720098,0.8601512308077806,0.6908615966928809,0.947143279574055,0.8299925121872219,0.8321028211075269,0.6298036661444469,0.9442964599085417,0.8750944034397987,0.8714444918008224,0.7064517492894147,0.990909090909091,0.875038961038961,0.8909090909090909,0.6793181818181818,0.990909090909091,0.019779448767788768,0.03075786010131032,-0.08066009627217807,0.10087935187453775,0.045046448851738995,0.03490515324055987,-0.1432622166718397,0.27057124702885743,0.23714285714285716,0.17142857142857143,1,Chaz Bono,0.5857142857142857,1,Chaz Bono,0.5228571428571429,4.0,Elisabetta Canalis,0.0,0.022857142857142857
