season,week,contestant_id,celebrity_name,judge_total,p_mean,p_median,p_q025,p_q975,votes_est_mean,votes_est_q025,votes_est_q975
9,9,13,Mya,28.9999,0.2855545020168228,0.27968280481165586,0.24191260473798154,0.36899387034352144,2855545.020168228,2419126.0473798155,3689938.7034352142
9,10,4,Donny Osmond,28.9998,0.3698193496224745,0.3649104758603564,0.3133980458208791,0.4443856251408606,3698193.4962247447,3133980.458208791,4443856.251408606
9,10,7,Kelly Osbourne,25.2222,0.2885044040771333,0.2834968060289508,0.2252553536187365,0.343268461070848,2885044.040771333,2252553.536187365,3432684.6107084802
9,10,13,Mya,28.3332,0.34167624630039223,0.3388104098201325,0.28106329747202785,0.4087028053976037,3416762.4630039223,2810632.9747202783,4087028.0539760366
10,1,0,Aiden Turner,15.0,0.0806587634610472,0.08167857881246199,0.056644269805538376,0.09648016190554265,806587.6346104719,566442.6980553837,964801.6190554264
10,1,1,Buzz Aldrin,14.0,0.08047004678763021,0.08092146265171546,0.05464700520865665,0.10125091651846567,804700.4678763022,546470.0520865666,1012509.1651846567
10,1,2,Chad Ochocinco,18.0,0.08932865491320328,0.08797876525924939,0.07007817373561807,0.10771665176265545,893286.5491320328,700781.7373561808,1077166.5176265545
10,1,3,Erin Andrews,21.0,0.1000226770499269,0.09896989250972058,0.08197616948775059,0.12087616083872488,1000226.770499269,819761.6948775059,1208761.6083872488
10,1,4,Evan Lysacek,23.0,0.10658705323072062,0.1001792330058899,0.0874935207439016,0.16106225395156215,1065870.5323072062,874935.207439016,1610622.5395156215
10,1,5,Jake Pavelka,20.0,0.09006944908065928,0.0913928642233624,0.06806857359057514,0.11808559217691202,900694.4908065929,680685.7359057514,1180855.9217691203
10,1,6,Kate Gosselin,16.0,0.08291456766267845,0.08254321656270878,0.06274268829488948,0.10291676318423233,829145.6766267845,627426.8829488948,1029167.6318423233
10,1,7,Nicole Scherzinger,25.0,0.10704153351245968,0.1052361571057895,0.08545599899217737,0.14787577348058753,1070415.3351245967,854559.9899217738,1478757.7348058752
10,1,8,Niecy Nash,18.0,0.09085422196770734,0.0909742940184686,0.0721808668143944,0.10834977271099513,908542.2196770734,721808.668143944,1083497.7271099514
10,1,9,Pamela Anderson,21.0,0.09061952207797992,0.09168609287477478,0.0733276363994437,0.10602747262747556,906195.2207797993,733276.363994437,1060274.7262747556
10,1,10,Shannen Doherty,18.0,0.08143351025598707,0.08141219961510086,0.06083258647111121,0.10311730704812852,814335.1025598707,608325.8647111121,1031173.0704812852
10,2,0,Aiden Turner,19.0,0.08703292329983153,0.08793033084673366,0.0658317439848249,0.10361673523247614,870329.2329983154,658317.439848249,1036167.3523247613
10,2,1,Buzz Aldrin,12.0,0.07863218265172527,0.07912593941241627,0.051402512854516545,0.09972879622540408,786321.8265172526,514025.12854516547,997287.9622540408
10,2,2,Chad Ochocinco,16.0,0.08521685560791128,0.08464163577078677,0.06419654682367339,0.10261518974801906,852168.5560791128,641965.4682367338,1026151.8974801906
10,2,3,Erin Andrews,23.0,0.10071734735996846,0.09967721748278485,0.08234989159064189,0.1229647972322033,1007173.4735996845,823498.9159064189,1229647.972322033
10,2,4,Evan Lysacek,24.0,0.1039959901647526,0.09825744948000745,0.08600144020306195,0.15293022552923483,1039959.901647526,860014.4020306196,1529302.2552923483
10,2,5,Jake Pavelka,20.0,0.08798952432421912,0.08985311704247621,0.0668165610572001,0.11520083454757082,879895.2432421913,668165.610572001,1152008.3454757081
10,2,6,Kate Gosselin,15.0,0.08146337645528084,0.08120408359714112,0.060539382048600925,0.10149184306523513,814633.7645528085,605393.8204860092,1014918.4306523514
10,2,7,Nicole Scherzinger,28.0,0.10719931192294711,0.1053179248230105,0.08561518606297999,0.14803575008301142,1071993.119229471,856151.8606297999,1480357.5008301144
10,2,8,Niecy Nash,21.0,0.09475961248657912,0.09419527793107924,0.0780592810029101,0.11425785974218183,947596.1248657912,780592.810029101,1142578.5974218184
10,2,9,Pamela Anderson,22.0,0.0896120660011374,0.0909489328627144,0.07126478434681333,0.10472655576699941,896120.660011374,712647.8434681332,1047265.5576699941
10,2,10,Shannen Doherty,20.0,0.08338080972564729,0.08277647472896568,0.06364511434824438,0.10500758820932488,833808.0972564729,636451.1434824438,1050075.8820932487
10,3,0,Aiden Turner,20.0,0.0960589362604418,0.09672235018573216,0.0728530918682997,0.114454047237576,960589.3626044181,728530.918682997,1144540.47237576
10,3,1,Buzz Aldrin,13.0,0.08488906887784342,0.08484229038874198,0.05425691700480781,0.10775528935123337,848890.6887784342,542569.170048078,1077552.8935123337
10,3,2,Chad Ochocinco,20.0,0.09918266393296774,0.09757445876300806,0.0786518100297493,0.12014626107600734,991826.6393296773,786518.100297493,1201462.6107600734
10,3,3,Erin Andrews,23.0,0.11023771410187878,0.10896990744718021,0.09039107824830403,0.1332438714161109,1102377.1410187879,903910.7824830404,1332438.7141611092
10,3,4,Evan Lysacek,26.0,0.11954469739592373,0.11166166346107366,0.09639168986420471,0.1841655765742456,1195446.9739592373,963916.8986420471,1841655.7657424558
10,3,5,Jake Pavelka,21.0,0.09739375633113496,0.0991005930446455,0.07373722435306086,0.12772057449631077,973937.5633113496,737372.2435306086,1277205.7449631076
10,3,6,Kate Gosselin,15.0,0.08697091131809989,0.08694902387312271,0.06107468562329226,0.10765070794079432,869709.113180999,610746.8562329226,1076507.0794079432
10,3,7,Nicole Scherzinger,23.0,0.10691195626507664,0.10657287883224044,0.08647220248164714,0.13218460451741879,1069119.5626507665,864722.0248164714,1321846.0451741877
10,3,8,Niecy Nash,21.0,0.10305977541921897,0.10285745785355865,0.08438415534092349,0.12465008822539296,1030597.7541921897,843841.5534092349,1246500.8822539295
10,3,9,Pamela Anderson,21.0,0.09575052009741411,0.09678177275552453,0.07304391314655227,0.11099154704898113,957505.2009741411,730439.1314655227,1109915.4704898114
10,4,0,Aiden Turner,16.5,0.09816605614309308,0.09999446174020955,0.07024299734027593,0.11624687819920672,981660.5614309309,702429.9734027593,1162468.7819920671
10,4,2,Chad Ochocinco,22.0,0.11433166851979756,0.11247106387953267,0.0921039647476437,0.13926697339929242,1143316.6851979757,921039.6474764369,1392669.7339929242
10,4,3,Erin Andrews,19.5,0.11269415685655143,0.11309400724998422,0.09237795686576111,0.1323978386590669,1126941.5685655144,923779.5686576111,1323978.386590669
10,4,4,Evan Lysacek,26.0,0.13254083799813032,0.12335491837431398,0.10701957120335076,0.2023219024801293,1325408.3799813031,1070195.7120335076,2023219.024801293
10,4,5,Jake Pavelka,19.0,0.10290690802473836,0.10511260143167553,0.07600578683245443,0.1298101544324446,1029069.0802473836,760057.8683245443,1298101.544324446
10,4,6,Kate Gosselin,16.0,0.09756119891416841,0.09747261547029354,0.06945565319214209,0.12030120430575914,975611.9891416841,694556.5319214208,1203012.0430575914
10,4,7,Nicole Scherzinger,25.0,0.12364838355281364,0.12271776806385784,0.10017165875578461,0.1544811229982336,1236483.8355281365,1001716.5875578461,1544811.229982336
10,4,8,Niecy Nash,18.0,0.10648793162650487,0.10711447092035078,0.07796922868792518,0.12696977105509044,1064879.3162650487,779692.2868792517,1269697.7105509045
10,4,9,Pamela Anderson,23.5,0.1116628583642023,0.11332513248938475,0.09156696081454725,0.1302350185778281,1116628.583642023,915669.6081454725,1302350.185778281
10,5,2,Chad Ochocinco,18.0,0.11675771292137306,0.11653305743595371,0.0872041464262641,0.138574356131178,1167577.1292137306,872041.464262641,1385743.56131178
10,5,3,Erin Andrews,22.0,0.13030430136308832,0.12940158236424074,0.10902462393252876,0.15118958978102412,1303043.0136308833,1090246.2393252878,1511895.8978102412
10,5,4,Evan Lysacek,27.0,0.1443755865879191,0.1358767287801364,0.11750639201163057,0.21282233699494288,1443755.865879191,1175063.9201163058,2128223.369949429
10,5,5,Jake Pavelka,23.0,0.12234947026410385,0.12469162826848812,0.09217969738208977,0.15542885502539555,1223494.7026410385,921796.9738208976,1554288.5502539554
10,5,6,Kate Gosselin,15.0,0.1080367543258167,0.10912489553897739,0.07385010431608494,0.13158305491835148,1080367.543258167,738501.0431608494,1315830.549183515
10,5,7,Nicole Scherzinger,29.0,0.1431168427629317,0.1417375178808223,0.11472631621163173,0.19188097560428988,1431168.4276293172,1147263.1621163173,1918809.7560428989
10,5,8,Niecy Nash,18.0,0.11881097076927054,0.11940570761836508,0.0870781173265803,0.14311592349960678,1188109.7076927053,870781.173265803,1431159.2349960678
10,5,9,Pamela Anderson,21.0,0.11624836100549668,0.11794997272872765,0.08472693722734408,0.13346377584524938,1162483.6100549668,847269.3722734407,1334637.7584524937
10,6,2,Chad Ochocinco,30.999899999999997,0.14491498183567647,0.14303019599175198,0.11977498140515991,0.1740792788743287,1449149.8183567647,1197749.814051599,1740792.7887432869
10,6,3,Erin Andrews,34.0,0.16051544978789187,0.15992580672756676,0.1324083314033597,0.20266402642232934,1605154.4978789187,1324083.314033597,2026640.2642232934
10,6,4,Evan Lysacek,27.0,0.1405945139637774,0.13722027637395395,0.11568348341595047,0.17186239018685046,1405945.1396377739,1156834.8341595046,1718623.9018685045
10,6,5,Jake Pavelka,24.999899999999997,0.12382005101876428,0.12666438855369885,0.08512237286202713,0.15505744406208016,1238200.5101876429,851223.7286202713,1550574.4406208016
10,6,7,Nicole Scherzinger,35.9999,0.16227045905769286,0.16033099341855186,0.13047358331917297,0.21696592774092427,1622704.5905769286,1304735.8331917296,2169659.2774092425
10,6,8,Niecy Nash,25.9998,0.13360185168661715,0.13378263021552655,0.0966643432536808,0.16090977059652503,1336018.5168661715,966643.432536808,1609097.7059652503
10,6,9,Pamela Anderson,29.9998,0.13428269264958,0.1348296635275226,0.10058700635172715,0.1540709905687997,1342826.9264958,1005870.0635172715,1540709.905687997
10,7,2,Chad Ochocinco,26.0,0.16501329127255704,0.16443861616154,0.13187549650016084,0.19416090552744103,1650132.9127255704,1318754.9650016085,1941609.0552744104
10,7,3,Erin Andrews,25.5,0.16478224787566684,0.1656334696624761,0.1311240134579091,0.1950832748084855,1647822.4787566683,1311240.134579091,1950832.748084855
10,7,4,Evan Lysacek,27.0,0.190433554332825,0.18080299272493416,0.1553215944613821,0.27893522904038454,1904335.54332825,1553215.944613821,2789352.2904038453
10,7,7,Nicole Scherzinger,27.0,0.18209321858303704,0.18276814532341942,0.14867213579703462,0.22390009484672868,1820932.1858303703,1486721.3579703462,2239000.948467287
10,7,8,Niecy Nash,24.5,0.14804363454928682,0.15010344495524347,0.09843661164110842,0.1804077976601129,1480436.3454928682,984366.1164110842,1804077.976601129
10,7,9,Pamela Anderson,25.5,0.14963405338662727,0.15182378105655536,0.10565903229777229,0.17187007408516625,1496340.5338662728,1056590.3229777229,1718700.7408516624
10,8,2,Chad Ochocinco,22.5,0.18073877166245714,0.18100091662933251,0.13172355096457763,0.21112093379120783,1807387.7166245715,1317235.5096457764,2111209.3379120785
10,8,3,Erin Andrews,26.5,0.2089621584476371,0.2079029068938809,0.1766452313547199,0.24594940856574843,2089621.584476371,1766452.3135471991,2459494.0856574844
10,8,4,Evan Lysacek,26.5,0.21125395823601284,0.20427078754314903,0.17679921650792285,0.27306689062338396,2112539.5823601284,1767992.1650792286,2730668.9062338397
10,8,7,Nicole Scherzinger,29.5,0.21950899411401956,0.2176324125603597,0.17827674625536027,0.26673438088008294,2195089.9411401954,1782767.4625536026,2667343.8088008296
10,8,8,Niecy Nash,21.5,0.17953611753987336,0.18051032953558688,0.12160009635869601,0.21553250064759508,1795361.1753987337,1216000.96358696,2155325.0064759506
10,9,2,Chad Ochocinco,26.0,0.21569940561558196,0.21987618236915374,0.14446373854171085,0.25705728205601786,2156994.0561558194,1444637.3854171084,2570572.8205601787
10,9,3,Erin Andrews,28.0,0.249171522248104,0.2501199492922524,0.19968717513872736,0.29561327385461017,2491715.22248104,1996871.7513872737,2956132.738546102
10,9,4,Evan Lysacek,29.5,0.2731805166624446,0.26401172014314744,0.22480661138195204,0.3693335702071476,2731805.166624446,2248066.1138195205,3693335.702071476
10,9,7,Nicole Scherzinger,29.5,0.2619485554738695,0.26383272032494987,0.21448293242117863,0.3030369525705911,2619485.5547386953,2144829.3242117865,3030369.525705911
10,10,3,Erin Andrews,26.9998,0.3191462649005511,0.32188085071541617,0.24777147165979388,0.3692547529611087,3191462.649005511,2477714.716597939,3692547.529611087
10,10,4,Evan Lysacek,26.888699999999996,0.3183667040108406,0.31169257690048724,0.26267849805389404,0.37752339002180246,3183667.040108406,2626784.9805389405,3775233.900218025
10,10,7,Nicole Scherzinger,28.7777,0.36248703108860836,0.36007394932953807,0.29862337378544807,0.4394948128068267,3624870.3108860836,2986233.7378544807,4394948.128068266
11,1,0,Audrina Patridge,19.0,0.07740732804221098,0.07978842289681762,0.056965252389175665,0.09220766173909353,774073.2804221099,569652.5238917567,922076.6173909353
11,1,1,Brandy,23.0,0.08588666260720662,0.0835629296915367,0.07507009408512823,0.10608544174843447,858866.6260720663,750700.9408512823,1060854.4174843447
11,1,2,Bristol Palin,18.0,0.09347431851641452,0.09138103776153386,0.07568079400591789,0.12351256968112118,934743.1851641452,756807.9400591789,1235125.6968112118
11,1,3,David Hasselhoff,15.0,0.0714155694597652,0.06934266888762049,0.053870893206837904,0.08753671324944569,714155.694597652,538708.932068379,875367.1324944568
11,1,4,Florence Henderson,18.0,0.07855237509021902,0.07746854832692124,0.06465214421204206,0.09357956435093674,785523.7509021902,646521.4421204206,935795.6435093674
11,1,5,Jennifer Grey,24.0,0.09816601251427366,0.0963059209067069,0.07653644021839116,0.13592726770722122,981660.1251427366,765364.4021839116,1359272.677072212
11,1,6,Kurt Warner,19.0,0.08421511714961644,0.08382273298581853,0.06517742247183576,0.10343323692907773,842151.1714961644,651774.2247183577,1034332.3692907772
11,1,7,Kyle Massey,23.0,0.10141320115911583,0.1022750953624961,0.08460337708267295,0.1282873463995985,1014132.0115911582,846033.7708267295,1282873.463995985
11,1,8,Margaret Cho,15.0,0.07379379064508128,0.07537196304595208,0.05082900587998278,0.08421049361453577,737937.9064508128,508290.05879982776,842104.9361453577
11,1,9,Michael Bolton,16.0,0.07543752612430886,0.07615219126746371,0.049892144971961074,0.09474299508451456,754375.2612430886,498921.44971961074,947429.9508451456
11,1,10,Rick Fox,22.0,0.08609225044642516,0.08420162715499473,0.07173635303234757,0.10220122834548365,860922.5044642516,717363.5303234757,1022012.2834548365
11,1,11,The Situation,15.0,0.07414584824536245,0.07601651350280568,0.05057939735798537,0.08913603888047758,741458.4824536245,505793.9735798537,891360.3888047758
11,2,0,Audrina Patridge,23.0,0.09005740884166097,0.0917421500503888,0.07077897274286853,0.11485690501624146,900574.0884166097,707789.7274286853,1148569.0501624146
11,2,1,Brandy,21.0,0.08639228771614987,0.0859642704394907,0.06961076034490028,0.09851839848413368,863922.8771614988,696107.6034490028,985183.9848413368
11,2,2,Bristol Palin,22.0,0.10891723056663537,0.10454128873821386,0.0888274936983179,0.15795218626476962,1089172.3056663538,888274.936983179,1579521.8626476962
11,2,4,Florence Henderson,19.0,0.08480373585262545,0.08380896600159628,0.07022907303828634,0.1003359107762362,848037.3585262544,702290.7303828633,1003359.107762362
11,2,5,Jennifer Grey,24.0,0.1036827301364297,0.10208099273944742,0.08139905484001077,0.13652304610449845,1036827.301364297,813990.5484001077,1365230.4610449844
11,2,6,Kurt Warner,21.0,0.09318656183922848,0.09281467791685928,0.07328239335548055,0.11269598511703786,931865.6183922848,732823.9335548055,1126959.8511703787
11,2,7,Kyle Massey,22.0,0.10446394813003679,0.10501416644460537,0.08662782220464303,0.12217705228702921,1044639.4813003679,866278.2220464303,1221770.5228702922
11,2,8,Margaret Cho,18.0,0.08341649215088913,0.08428587847539423,0.061309361876465525,0.09603199081295742,834164.9215088913,613093.6187646552,960319.9081295743
11,2,9,Michael Bolton,12.0,0.07255168116303913,0.0752721620552007,0.04033291538032469,0.09231558920319098,725516.8116303913,403329.1538032469,923155.8920319098
11,2,10,Rick Fox,21.0,0.08872555882486521,0.08668179852287469,0.07079469867889145,0.10448263704074953,887255.5882486522,707946.9867889144,1044826.3704074953
11,2,11,The Situation,18.0,0.08380236477843983,0.08500193794630109,0.06045242437514243,0.09828566235271011,838023.6477843983,604524.2437514242,982856.6235271011
11,3,0,Audrina Patridge,26.0,0.10425397809751068,0.10510520609206919,0.08187547870114399,0.1412791273190827,1042539.7809751068,818754.7870114399,1412791.273190827
11,3,1,Brandy,24.0,0.09860275075895067,0.09738828453169895,0.08208826513111767,0.11684010487934882,986027.5075895067,820882.6513111767,1168401.0487934882
11,3,2,Bristol Palin,19.0,0.10365240350483626,0.10181238075383325,0.08432596159570813,0.1261976623758588,1036524.0350483626,843259.6159570813,1261976.623758588
11,3,4,Florence Henderson,20.0,0.08989525706872373,0.08868024346847422,0.07125271933104016,0.10623155577870243,898952.5706872373,712527.1933104016,1062315.5577870242
11,3,5,Jennifer Grey,24.0,0.10985667380083529,0.10931176757482956,0.08724019951376061,0.13942400754707193,1098566.738008353,872401.995137606,1394240.0754707193
11,3,6,Kurt Warner,23.0,0.1031292852151105,0.10221825812071175,0.0822727108106189,0.12371603972460449,1031292.852151105,822727.108106189,1237160.3972460448
11,3,7,Kyle Massey,23.0,0.11283019805797248,0.11364889737420401,0.09426817431799796,0.12939960814463025,1128301.9805797248,942681.7431799796,1293996.0814463026
11,3,8,Margaret Cho,18.0,0.08543125200900323,0.08739833741351036,0.058521150467594776,0.0971735648150328,854312.5200900323,585211.5046759477,971735.648150328
11,3,10,Rick Fox,24.0,0.10126174006150555,0.09922057334976564,0.08423349296036428,0.11977211613796676,1012617.4006150556,842334.9296036428,1197721.1613796677
11,3,11,The Situation,20.0,0.09108646142555162,0.09283053092352424,0.0657754044163191,0.10701050644190817,910864.6142555162,657754.044163191,1070105.0644190817
11,4,0,Audrina Patridge,23.0,0.10810051547186024,0.10967557917372854,0.08409724454895792,0.13630938710374035,1081005.1547186023,840972.4454895792,1363093.8710374036
11,4,1,Brandy,24.0,0.11098562762401268,0.10934879806644265,0.09525242605052166,0.1320076390028602,1109856.2762401267,952524.2605052165,1320076.390028602
11,4,2,Bristol Palin,16.0,0.11733951540694243,0.11456350163164664,0.09587333165740436,0.14647633299675838,1173395.1540694244,958733.3165740436,1464763.3299675838
11,4,4,Florence Henderson,17.5,0.1014771383086925,0.10018119352084175,0.08152372056539693,0.11973310213668426,1014771.383086925,815237.2056539693,1197331.0213668426
11,4,5,Jennifer Grey,28.0,0.1335395058102494,0.13003910803015317,0.10447649464035369,0.19082251164918157,1335395.0581024939,1044764.946403537,1908225.1164918158
11,4,6,Kurt Warner,17.0,0.10541417029857962,0.10669538380758184,0.07400703359204788,0.1278843376535455,1054141.7029857961,740070.3359204788,1278843.376535455
11,4,7,Kyle Massey,20.0,0.12162248845243805,0.12144736148259627,0.10144659117664277,0.13826874677870285,1216224.8845243806,1014465.9117664277,1382687.4677870285
11,4,10,Rick Fox,19.5,0.10494825174543865,0.10256932345761169,0.07965141490509492,0.12460299344632149,1049482.5174543865,796514.1490509491,1246029.9344632148
11,4,11,The Situation,14.0,0.09657278688178646,0.09920914962124441,0.06454537686198504,0.11294876217301604,965727.8688178646,645453.7686198504,1129487.6217301604
11,5,0,Audrina Patridge,23.0,0.11555442373791079,0.11662991125839278,0.08812261810638619,0.13546112323730222,1155544.2373791079,881226.1810638619,1354611.2323730222
11,5,1,Brandy,27.0,0.13057585590311135,0.12849619826582642,0.11488727954153789,0.16657418196899434,1305758.5590311135,1148872.7954153789,1665741.8196899435
11,5,2,Bristol Palin,18.0,0.1240546276476843,0.12260883309836579,0.10042819727826524,0.14416054437244383,1240546.276476843,1004281.9727826524,1441605.4437244383
11,5,4,Florence Henderson,21.0,0.11354781022245904,0.11142002842674552,0.09157222939132907,0.13443285025614757,1135478.1022245903,915722.2939132907,1344328.5025614756
11,5,5,Jennifer Grey,25.0,0.13735502037698177,0.13672694919922773,0.1100907261511826,0.17380195062142473,1373550.2037698177,1100907.261511826,1738019.5062142473
11,5,6,Kurt Warner,24.0,0.12930610238148652,0.12944629791867535,0.10435910330025816,0.1534063281635679,1293061.0238148652,1043591.0330025816,1534063.2816356788
11,5,7,Kyle Massey,20.0,0.12648633691919908,0.12598763264713958,0.09703179374815063,0.14533873121854335,1264863.369191991,970317.9374815063,1453387.3121854335
11,5,10,Rick Fox,24.0,0.12311982281116712,0.1216401843348636,0.1013343501907745,0.1437155430638848,1231198.2281116713,1013343.501907745,1437155.4306388479
11,6,0,Audrina Patridge,31.9998,0.13638848867968603,0.13717100742583338,0.10785733595946924,0.1698355022667744,1363884.8867968603,1078573.3595946925,1698355.022667744
11,6,1,Brandy,35.9999,0.14885578777018427,0.14549691153313438,0.1311207424195511,0.19263892759408052,1488557.8777018427,1311207.424195511,1926389.2759408052
11,6,2,Bristol Palin,27.9998,0.1559313023309074,0.15208079753211567,0.12977437621176063,0.20672076685989818,1559313.023309074,1297743.7621176064,2067207.6685989818
11,6,5,Jennifer Grey,29.0,0.14428137297390287,0.14565321608881684,0.1194075454134196,0.16993087698182227,1442813.7297390287,1194075.454134196,1699308.7698182226
11,6,6,Kurt Warner,21.9999,0.12273917678723693,0.12675893311103775,0.07274740690957542,0.15226235403746116,1227391.7678723694,727474.0690957542,1522623.5403746115
11,6,7,Kyle Massey,29.999899999999997,0.15596860408002047,0.1554050609017493,0.13230231856365146,0.17731409812571666,1559686.0408002047,1323023.1856365146,1773140.9812571667
11,6,10,Rick Fox,30.0,0.13583526737806204,0.13385451269869503,0.10736516779813539,0.15755717075554318,1358352.6737806203,1073651.6779813538,1575571.7075554319
11,7,1,Brandy,36.5,0.16564851506155426,0.16315476273479015,0.14419376877323492,0.20213779029320875,1656485.1506155427,1441937.6877323491,2021377.9029320874
11,7,2,Bristol Palin,32.5,0.16443044667821796,0.1620945453324878,0.13522195830051476,0.19383944929226746,1644304.4667821797,1352219.5830051475,1938394.4929226746
11,7,5,Jennifer Grey,36.5,0.18462052159035855,0.18306718616365497,0.1501038653617867,0.2457264873205632,1846205.2159035855,1501038.6536178668,2457264.873205632
11,7,6,Kurt Warner,35.0,0.16509322345756772,0.1645915799957271,0.12579697671216356,0.19656105092507556,1650932.2345756772,1257969.7671216356,1965610.5092507557
11,7,7,Kyle Massey,33.5,0.167016059653432,0.16626188124367627,0.1268570841822275,0.18976843841738475,1670160.59653432,1268570.841822275,1897684.3841738475
11,7,10,Rick Fox,34.5,0.15319123355886952,0.15114569219992502,0.12096500987298137,0.175231661340668,1531912.3355886952,1209650.0987298137,1752316.61340668
11,8,1,Brandy,28.5,0.19099841171928736,0.188613584621879,0.16495333761379224,0.22373620765467098,1909984.1171928735,1649533.3761379225,2237362.07654671
11,8,2,Bristol Palin,23.5,0.19736242499862955,0.1958990286934625,0.16482727000957326,0.2321063802509065,1973624.2499862956,1648272.7000957325,2321063.802509065
11,8,5,Jennifer Grey,28.5,0.21274013530939784,0.2106377264150882,0.17666099018728626,0.26656750557103587,2127401.3530939785,1766609.9018728626,2665675.0557103585
11,8,6,Kurt Warner,24.0,0.17732292532054006,0.17914844156135246,0.11522146472454291,0.21309064469081265,1773229.2532054007,1152214.647245429,2130906.4469081266
11,8,7,Kyle Massey,28.0,0.22157610265214522,0.22526139380155605,0.18612751145205386,0.2609624123540213,2215761.0265214522,1861275.1145205386,2609624.123540213
11,9,1,Brandy,28.5,0.2212189903327462,0.22014817688644847,0.17351990960854988,0.24833670578439931,2212189.903327462,1735199.0960854988,2483367.057843993
11,9,2,Bristol Palin,26.5,0.24019656092929303,0.23893995413303487,0.19935708690341744,0.2813048672005704,2401965.6092929305,1993570.8690341744,2813048.672005704
11,9,5,Jennifer Grey,30.0,0.2697317686467641,0.267730357527564,0.22539134887118967,0.3364383191280153,2697317.686467641,2253913.488711897,3364383.191280153
11,9,7,Kyle Massey,29.0,0.26885268009119667,0.2714068074744119,0.2267762655723177,0.30371347753420014,2688526.8009119667,2267762.655723177,3037134.7753420016
11,10,2,Bristol Palin,25.666600000000003,0.3195331880782415,0.3172052468571172,0.26693259791996415,0.37245298776629066,3195331.8807824147,2669325.9791996414,3724529.8776629064
11,10,5,Jennifer Grey,30.0,0.34993017654189457,0.34541896300355224,0.29637630814239063,0.4372525225097236,3499301.765418946,2963763.081423906,4372525.225097235
11,10,7,Kyle Massey,27.3332,0.330536635379864,0.3367157542545981,0.2620385839610778,0.360259738373926,3305366.35379864,2620385.8396107783,3602597.38373926
12,1,0,Chelsea Kane,21.0,0.09976392607401433,0.09984002147967594,0.0825391202951145,0.12141331451156585,997639.2607401432,825391.202951145,1214133.1451156586
12,1,1,Chris Jericho,19.0,0.08626228169514681,0.08408144155945055,0.06784705618982871,0.10560136055565573,862622.8169514681,678470.5618982872,1056013.6055565574
12,1,2,Hines Ward,21.0,0.0953599953017275,0.09484465401575731,0.08188802900888748,0.11640435100759937,953599.953017275,818880.2900888748,1164043.5100759936
12,1,3,Kendra Wilkinson,18.0,0.08813915583170566,0.08596575663868886,0.0688636424581297,0.11397366238389174,881391.5583170566,688636.4245812971,1139736.6238389174
12,1,4,Kirstie Alley,23.0,0.10848957771982709,0.10618633968251441,0.08627775304550225,0.14883571435868195,1084895.777198271,862777.5304550226,1488357.1435868195
12,1,5,Mike Catherwood,13.0,0.07439598168830291,0.07611276959218016,0.04939245493490893,0.0967540214190306,743959.8168830292,493924.5493490893,967540.214190306
12,1,6,Petra Nemcova,18.0,0.0857958253923176,0.08607704534183194,0.06368445026334678,0.10073676881285831,857958.253923176,636844.5026334678,1007367.6881285831
12,1,7,Ralph Macchio,24.0,0.10900896774614328,0.10633788883915796,0.09458960731614459,0.14411597771064139,1090089.6774614328,945896.0731614459,1441159.7771064139
12,1,8,Romeo,19.0,0.08928657115644217,0.08872463674699865,0.06746440992749211,0.10900187569847107,892865.7115644218,674644.0992749211,1090018.7569847107
12,1,9,Sugar Ray Leonard,17.0,0.08305587114339769,0.08384178018219217,0.05959335934946984,0.09791251278882765,830558.7114339769,595933.5934946984,979125.1278882765
12,1,10,Wendy Williams,14.0,0.08044184625097499,0.08093148133811548,0.05724495985673238,0.10044756711289925,804418.4625097499,572449.5985673238,1004475.6711289925
12,2,0,Chelsea Kane,18.0,0.09021161493502435,0.09062791984004417,0.06600316816915205,0.10908587536900624,902116.1493502435,660031.6816915205,1090858.7536900623
12,2,1,Chris Jericho,23.0,0.09624070043870629,0.09402348460642501,0.07857265945234862,0.13291645007447958,962407.004387063,785726.5945234862,1329164.500744796
12,2,2,Hines Ward,23.0,0.10129846175648836,0.10028488710564656,0.08664523134330294,0.12902836149419755,1012984.6175648837,866452.3134330295,1290283.6149419756
12,2,3,Kendra Wilkinson,19.0,0.0882655555536745,0.08600084977087342,0.06900038344482436,0.11433690977613224,882655.555536745,690003.8344482436,1143369.0977613225
12,2,4,Kirstie Alley,20.0,0.09929591067762646,0.09925505555516687,0.08201301987035639,0.12013342831505812,992959.1067762646,820130.1987035639,1201334.2831505812
12,2,5,Mike Catherwood,17.0,0.07843583028013314,0.07983651329178065,0.05466931546226226,0.10036813332131975,784358.3028013314,546693.1546226226,1003681.3332131974
12,2,6,Petra Nemcova,18.0,0.08323882901424355,0.08379269305756482,0.05903027424340678,0.0987362468270555,832388.2901424355,590302.7424340678,987362.4682705549
12,2,7,Ralph Macchio,21.0,0.10073026202456795,0.09920328917470843,0.0893441468416057,0.11970313626739738,1007302.6202456795,893441.4684160571,1197031.362673974
12,2,8,Romeo,23.0,0.09935384458089369,0.0976914870892644,0.0794146989857817,0.1276717040130757,993538.445808937,794146.989857817,1276717.040130757
12,2,9,Sugar Ray Leonard,17.0,0.07995428756390711,0.08119989530798628,0.05339018098847484,0.09530514508112195,799542.8756390711,533901.8098847484,953051.4508112195
