season,week,contestant_id,celebrity_name,judge_total,p_mean,p_median,p_q025,p_q975
9,3,15,Tom DeLay,15.0,0.019605310849818657,0.009315148566902787,0.00014437600650120158,0.1003839259144997
9,4,0,Aaron Carter,18.0,0.03257746862782537,0.018388631715956432,0.0006057829441204249,0.14248545998586037
9,4,2,Chuck Liddell,17.0,0.026479036302226432,0.014341194570265009,0.0004562003164268439,0.13013375378328404
9,4,4,Donny Osmond,24.0,0.08806987222214327,0.0600651686996343,0.0075363783776854374,0.3307655216393889
9,4,5,Joanna Krupa,26.0,0.13958872654285445,0.0979616596036186,0.011414000868193726,0.5228437605752794
9,4,7,Kelly Osbourne,23.0,0.07882650625492718,0.05239227016264955,0.005577474941515535,0.30021598311110986
9,4,8,Louie Vito,16.0,0.031234816492528728,0.014771520540727027,0.0002625785170680099,0.16858623940388165
9,4,10,Mark Dacascos,22.0,0.07228646358954625,0.043085024232019584,0.003868652536489572,0.320125608843791
9,4,11,Melissa Joan Hart,28.0,0.18722890230884673,0.13832168030907246,0.015422006723788033,0.6089516533873875
9,4,12,Michael Irvin,16.0,0.03393591767791045,0.014203851868954702,0.0003394838686367276,0.18671696367710358
9,4,13,Mya,28.0,0.2097863644478777,0.16532680272213815,0.018697162728741404,0.6187733292927817
9,4,14,Natalie Coughlin,24.0,0.09998592553331341,0.06664175656131523,0.00719274209394728,0.3791343669271085
9,5,0,Aaron Carter,24.0,0.05907219557276206,0.038293088579734874,0.0018383088838634458,0.23941958193936608
9,5,4,Donny Osmond,29.0,0.34108444869464594,0.2771502021455108,0.034958345451523314,0.8905370190210018
9,5,5,Joanna Krupa,24.0,0.06818539550375582,0.038925929444343324,0.0023430951950438534,0.33120799814372986
9,5,7,Kelly Osbourne,24.0,0.0662221225315005,0.04033627323464642,0.0023628358490404015,0.2911618550617391
9,5,8,Louie Vito,22.0,0.042215596157871405,0.02160259624056647,0.00033705825564175337,0.21664054683453113
9,5,10,Mark Dacascos,26.0,0.12718219099056718,0.0860197615319408,0.009607007011309907,0.4996791648308371
9,5,11,Melissa Joan Hart,23.0,0.04466519328514587,0.02657021802486284,0.0007176930333603748,0.2042851321891475
9,5,12,Michael Irvin,21.0,0.03612382861895643,0.015080901495235827,0.00019718844981423176,0.2054048718952815
9,5,13,Mya,27.0,0.17507970439064532,0.13342325288417894,0.014337853140935256,0.5167187060067051
9,5,14,Natalie Coughlin,22.0,0.040169324254149534,0.020335991623635877,0.00047064534584132726,0.19021370701965873
9,6,0,Aaron Carter,32.9998,0.1468341378829487,0.11183277511452917,0.008691215671697571,0.5026285353560483
9,6,4,Donny Osmond,30.999899999999997,0.10588518660439993,0.07707980136880938,0.008357282490608027,0.37645890232346263
9,6,5,Joanna Krupa,35.9999,0.2698732149988609,0.21446748764576717,0.026592614411195918,0.7823445117180073
9,6,7,Kelly Osbourne,24.9998,0.049028744431474154,0.02595546989705733,0.0011649973709856798,0.24580696384168074
9,6,8,Louie Vito,24.0,0.04643015623787136,0.02494317891264952,0.0006109260204577009,0.22774986609172568
9,6,10,Mark Dacascos,32.0,0.13872354153379624,0.09505686136184058,0.013640232582540098,0.5086763306440184
9,6,11,Melissa Joan Hart,23.9999,0.039183603361996125,0.020847778979072248,0.000614885112447111,0.21000706109152725
9,6,12,Michael Irvin,21.9998,0.039785178442819764,0.01636846099543127,0.0003994091304974388,0.22208482925075793
9,6,13,Mya,33.0,0.16425623650583285,0.12384960234247128,0.01378902628336843,0.5075257109093925
9,7,0,Aaron Carter,26.5,0.18243118829271288,0.14427497362146124,0.010698353171234189,0.5510981997723
9,7,4,Donny Osmond,26.0,0.15169654978136157,0.10998355582396276,0.012795007183969625,0.505574882234018
9,7,5,Joanna Krupa,27.5,0.3038380248271853,0.25529363907877345,0.031821290074747315,0.8157338403786025
9,7,7,Kelly Osbourne,26.0,0.15855992111863032,0.11355600463988412,0.013239157828281113,0.5718599162441388
9,7,10,Mark Dacascos,21.5,0.03755577485469415,0.015185208931361605,0.0001602520108154218,0.22084406470947418
9,7,12,Michael Irvin,23.5,0.07346993841799042,0.0388729547743145,0.001853372046631995,0.3380232715931983
9,7,13,Mya,24.5,0.09244860270742539,0.058396067395267044,0.003659737360340067,0.344545982039184
9,8,0,Aaron Carter,25.0,0.08342977063106198,0.046730821577679806,0.0008011618172391286,0.3762517809618469
9,8,4,Donny Osmond,25.0,0.08516757931632021,0.04909719727601061,0.000945677183586022,0.39420401709544794
9,8,5,Joanna Krupa,26.0,0.12949187832478626,0.0836819294062105,0.0026778555932093977,0.5195928523292187
9,8,7,Kelly Osbourne,25.5,0.11036676365150871,0.06392971063234783,0.001897275687254144,0.47732792989024453
9,8,13,Mya,29.5,0.5915440080763228,0.6162562883689131,0.09368937728503278,0.9887319467073837
9,9,4,Donny Osmond,24.666600000000003,0.08180561815320805,0.043097539622102596,0.0007041123774639789,0.4066033807908807
9,9,5,Joanna Krupa,27.0,0.21309143120001497,0.16499590846340007,0.011368551312888614,0.7007934721213989
9,9,7,Kelly Osbourne,25.9998,0.14432020178183316,0.08906588462435078,0.004440395432996353,0.5769846422138516
9,9,13,Mya,28.9999,0.5607827488649438,0.5743297104809547,0.08533629724084799,0.972311327479737
9,10,4,Donny Osmond,28.9998,0.486503054883304,0.47023228136040784,0.07867993675432085,0.9295340417583077
9,10,7,Kelly Osbourne,25.2222,0.11805913022477299,0.06204593663654391,0.001515008291056059,0.5387306609839607
9,10,13,Mya,28.3332,0.3954378148919231,0.3673060960824107,0.04112973915057269,0.8473453207986018
10,1,0,Aiden Turner,15.0,0.030598080442495106,0.012767602263461757,0.00015920861840439728,0.17999623465885053
10,1,1,Buzz Aldrin,14.0,0.023135625053585903,0.01039908339187566,0.00013396666623721068,0.12515179971961016
10,1,2,Chad Ochocinco,18.0,0.05422190856455165,0.026965926273142395,0.0016843892494922013,0.2576496899943771
10,1,3,Erin Andrews,21.0,0.10158397178526771,0.06804891818012078,0.00639078487363943,0.378891737157805
10,1,4,Evan Lysacek,23.0,0.17403573403997427,0.12199974113808804,0.015802420549205668,0.5862201934771042
10,1,5,Jake Pavelka,20.0,0.08087400383538944,0.04732098991746729,0.004831631231974347,0.34331704561972864
10,1,6,Kate Gosselin,16.0,0.030923561501224214,0.014972385793347896,0.0005283548111307263,0.15587354238176127
10,1,7,Nicole Scherzinger,25.0,0.30257305854087757,0.24502455745474924,0.029403200471067606,0.8207855176645231
10,1,8,Niecy Nash,18.0,0.05537376452323614,0.028926858149672476,0.0013123232801211435,0.26184338561785075
10,1,9,Pamela Anderson,21.0,0.10069580844394681,0.06354561995335178,0.008281764876625058,0.4100237690200639
10,1,10,Shannen Doherty,18.0,0.045984483269451135,0.025984375892259326,0.001694632504404278,0.22055303994384987
10,2,0,Aiden Turner,19.0,0.05737688338918625,0.03045073988586755,0.001514659690499295,0.2868687513182836
10,2,1,Buzz Aldrin,12.0,0.019365904919253676,0.00831527444968079,7.068411066338783e-05,0.10894945165252042
10,2,2,Chad Ochocinco,16.0,0.0375224978150032,0.016425868854852317,0.0005148849399510392,0.20495566157267406
10,2,3,Erin Andrews,23.0,0.11046438287154445,0.0749232422831658,0.007628927809797146,0.4044680452172737
10,2,4,Evan Lysacek,24.0,0.13730199705888485,0.09336201766766175,0.01203907730777783,0.5066615031799443
10,2,5,Jake Pavelka,20.0,0.06594346987490102,0.037283480087997194,0.00292560213162829,0.29154770143149383
10,2,6,Kate Gosselin,15.0,0.026865674021505543,0.012704253971375347,0.0003610622054171856,0.1399511779574465
10,2,7,Nicole Scherzinger,28.0,0.31601374033392704,0.25392841514459685,0.029488969253328428,0.848266816813031
10,2,8,Niecy Nash,21.0,0.08006002027085941,0.047419702398321203,0.0038294727991464933,0.34513530678650056
10,2,9,Pamela Anderson,22.0,0.09155224244776516,0.05613162357929032,0.006646336550589633,0.384422847848801
10,2,10,Shannen Doherty,20.0,0.05753318699716935,0.03468433633273206,0.0032111239461499468,0.2638561340549335
10,3,0,Aiden Turner,20.0,0.0716419910684621,0.04107940588771225,0.002748574604834612,0.32847209798125465
10,3,1,Buzz Aldrin,13.0,0.01987971966002716,0.008626922448152472,7.025039555593028e-05,0.11362378328814994
10,3,2,Chad Ochocinco,20.0,0.07195696923775984,0.040158703843324886,0.003503836029584681,0.3242859201875223
10,3,3,Erin Andrews,23.0,0.13249120425965233,0.09240580316513505,0.009493072836931045,0.47764579923073713
10,3,4,Evan Lysacek,26.0,0.2846413317119622,0.21764257697206169,0.024575737872435433,0.8343819116544836
10,3,5,Jake Pavelka,21.0,0.08556767208463838,0.052852682758195345,0.005535016028326831,0.34843718386782635
10,3,6,Kate Gosselin,15.0,0.025198637010014315,0.011233145402603839,0.00022414406921807259,0.14314916403015593
10,3,7,Nicole Scherzinger,23.0,0.13534309615123344,0.0955645784135205,0.012471808501039159,0.44967452487026915
10,3,8,Niecy Nash,21.0,0.08791800421755173,0.052660794359448454,0.004536782226722623,0.3641126315689308
10,3,9,Pamela Anderson,21.0,0.08536137459869858,0.053266344193931024,0.005867729880812518,0.3786271673327547
10,4,0,Aiden Turner,16.5,0.03859781068110037,0.016487452196680838,0.00022038725555333137,0.21908809398916917
10,4,2,Chad Ochocinco,22.0,0.1081339225113747,0.06586073272336487,0.006681761767663955,0.4239419779276201
10,4,3,Erin Andrews,19.5,0.06448387489426853,0.038198509131592055,0.001640604684820602,0.2996488674709484
10,4,4,Evan Lysacek,26.0,0.2839092752232397,0.2225395484361668,0.02500097047551631,0.7936699814003433
10,4,5,Jake Pavelka,19.0,0.058994266779956,0.03046047228878511,0.0017719685184695514,0.2855027495454001
10,4,6,Kate Gosselin,16.0,0.029903286703248134,0.013177382706308988,0.00027889746450168956,0.16615826341712842
10,4,7,Nicole Scherzinger,25.0,0.21811606544304188,0.16971095842996645,0.021538718031356575,0.653280846442235
10,4,8,Niecy Nash,18.0,0.05181215966569217,0.024453915829906265,0.0006829960969636978,0.2582405983220648
10,4,9,Pamela Anderson,23.5,0.14604933809807846,0.10114938180529301,0.014359559680841672,0.5510736293969727
10,5,2,Chad Ochocinco,18.0,0.05467474721286605,0.02489204405862653,0.0008968269632364096,0.2730785634342529
10,5,3,Erin Andrews,22.0,0.09448537180276692,0.059497346536414045,0.0037492668330895308,0.3811975023022782
10,5,4,Evan Lysacek,27.0,0.23106762365109287,0.17153637657423623,0.02198712786759099,0.6931530736603465
10,5,5,Jake Pavelka,23.0,0.11094219577310918,0.06714325895097939,0.007066268084903033,0.4517339064306839
10,5,6,Kate Gosselin,15.0,0.030615438529311572,0.013693891510443267,0.00021185900912142685,0.1758863660062561
10,5,7,Nicole Scherzinger,29.0,0.3405985059590989,0.2885707497514347,0.034944957168843695,0.8483730401064322
10,5,8,Niecy Nash,18.0,0.05647558649883789,0.026593749827623983,0.0006824784310498139,0.27912588323004095
10,5,9,Pamela Anderson,21.0,0.08114053057291655,0.04679594885325973,0.003036126111017225,0.38187865865649645
10,6,2,Chad Ochocinco,30.999899999999997,0.12820120884908645,0.08298801689737001,0.007291796070479398,0.4824874193665343
10,6,3,Erin Andrews,34.0,0.22828830513724355,0.17266478572852187,0.018862658555703647,0.6693143297683081
10,6,4,Evan Lysacek,27.0,0.06489598892110254,0.03385919578390724,0.00145292638215095,0.3447570224504418
10,6,5,Jake Pavelka,24.999899999999997,0.04768703411694588,0.020808350698413778,0.00046094330510182153,0.2647647254494135
10,6,7,Nicole Scherzinger,35.9999,0.36788990585516823,0.31933905229109005,0.04042840344070707,0.8855314973489699
10,6,8,Niecy Nash,25.9998,0.05862888075907004,0.026611496250469165,0.0005589037413506436,0.30546861125009117
10,6,9,Pamela Anderson,29.9998,0.10440867636138329,0.06260972484822393,0.0052003063278410495,0.45401715957045563
10,7,2,Chad Ochocinco,26.0,0.13231411173156785,0.08321986712227308,0.006414493876864827,0.5059380103065297
10,7,3,Erin Andrews,25.5,0.09082195972299403,0.05376795027481975,0.002114432381891022,0.42048639337288296
10,7,4,Evan Lysacek,27.0,0.31857206233731555,0.26237334065235496,0.032869467927373046,0.8051679699302526
10,7,7,Nicole Scherzinger,27.0,0.3179828386000618,0.2750924655287088,0.036233040636929906,0.7886168294379535
10,7,8,Niecy Nash,24.5,0.05038633715020846,0.020755545347014095,0.00020035161646452822,0.30225784205847994
10,7,9,Pamela Anderson,25.5,0.0899226904578522,0.050680893570257304,0.0026382568827048847,0.42414852249745094
10,8,2,Chad Ochocinco,22.5,0.08210038680101096,0.04139006293405561,0.0014379291895273056,0.3970281719700485
10,8,3,Erin Andrews,26.5,0.1969830317402057,0.14514021467301907,0.0117708226785966,0.6499760282563325
10,8,4,Evan Lysacek,26.5,0.19982104635963147,0.14189813361132358,0.015675847231631956,0.6608549858944606
10,8,7,Nicole Scherzinger,29.5,0.4497771657242833,0.4307287906234761,0.054885662998581594,0.9248223955428787
10,8,8,Niecy Nash,21.5,0.07131836937486863,0.03176515121009497,0.0005174374268154267,0.39078080464119913
10,9,2,Chad Ochocinco,26.0,0.07678813290718624,0.03310169159422194,0.0006790402239050943,0.3760957360378891
10,9,3,Erin Andrews,28.0,0.1737357941799833,0.12056273129555248,0.007196250924852149,0.6367714547286305
10,9,4,Evan Lysacek,29.5,0.3734101809051708,0.33434815530085304,0.04346538436434073,0.8522912184989436
10,9,7,Nicole Scherzinger,29.5,0.3760658920076597,0.3509404976857803,0.045961064411658,0.8336320363866674
10,10,3,Erin Andrews,26.9998,0.16772668863515486,0.10060695371254713,0.002517944412464673,0.6392932894161648
10,10,4,Evan Lysacek,26.888699999999996,0.1575763057049276,0.09157024799031777,0.0030532790896116617,0.6688469424948128
10,10,7,Nicole Scherzinger,28.7777,0.6746970056599174,0.7379569969636148,0.11731201262397922,0.9913489543961256
11,1,0,Audrina Patridge,19.0,0.06317859914779833,0.03869187848508188,0.0029720185213289734,0.2573968930068164
11,1,1,Brandy,23.0,0.1742798187937047,0.1270210968600965,0.014489504206344738,0.562938389955592
11,1,2,Bristol Palin,18.0,0.04994770982206164,0.027282083767483443,0.001475169218343811,0.22955097094290805
11,1,3,David Hasselhoff,15.0,0.026098584374863794,0.011423115097786062,0.00027137676985815323,0.13740193949144974
11,1,4,Florence Henderson,18.0,0.03982707507017674,0.023701358616226367,0.002014146985213627,0.1700556953142256
11,1,5,Jennifer Grey,24.0,0.21651572712293973,0.16285825502041937,0.017974482634230092,0.6709897500330513
11,1,6,Kurt Warner,19.0,0.05502888123882809,0.03233344223882774,0.002685339206197449,0.24106017819183495
11,1,7,Kyle Massey,23.0,0.16859155537670517,0.12165196553781057,0.012665283359346243,0.5597541675369211
11,1,8,Margaret Cho,15.0,0.02457820204777235,0.013217099016783734,0.0002893406794335371,0.12178452850809911
11,1,9,Michael Bolton,16.0,0.03250828307654128,0.01619033997042768,0.000542098026195624,0.16644255694411714
11,1,10,Rick Fox,22.0,0.11988857665949638,0.08732789096044319,0.010065466030229606,0.42926781051058427
11,1,11,The Situation,15.0,0.02955698726911176,0.012540408639152234,0.00022380166738182532,0.15576958183422848
11,2,0,Audrina Patridge,23.0,0.15527993052756894,0.11617312843063739,0.015512801024280128,0.510908113371972
11,2,1,Brandy,21.0,0.09480693943252227,0.06312438538960213,0.006968324705354927,0.37053275117938766
11,2,2,Bristol Palin,22.0,0.11546880108217532,0.07658748985681842,0.009075068073789296,0.4297832588444334
11,2,4,Florence Henderson,19.0,0.04503594357923564,0.02765144742605674,0.003331896940131151,0.1926821426572302
11,2,5,Jennifer Grey,24.0,0.20264435133054728,0.1528187385740063,0.017097434883164037,0.6563493627213914
11,2,6,Kurt Warner,21.0,0.08138454056037703,0.05057531869189136,0.005847316098528291,0.3198166436142017
11,2,7,Kyle Massey,22.0,0.11845158337270761,0.07948000681590012,0.00929284331806337,0.4264434891224346
11,2,8,Margaret Cho,18.0,0.040130803091660505,0.02415846264489225,0.0016626169709287313,0.1738851828084824
11,2,9,Michael Bolton,12.0,0.015054698367515636,0.005306692802542923,2.5563442517888387e-05,0.08942143100363849
11,2,10,Rick Fox,21.0,0.08478443401453106,0.05749845722845997,0.006703907257072289,0.325551946932528
11,2,11,The Situation,18.0,0.0469579746411587,0.024666021865272232,0.0014918734876257153,0.2241395546861304
11,3,0,Audrina Patridge,26.0,0.27168517534945225,0.21652063690592202,0.026266890320210456,0.7662874873566684
11,3,1,Brandy,24.0,0.14201019813661825,0.10140603645006868,0.01101682528983841,0.48206125355761037
11,3,2,Bristol Palin,19.0,0.03487957472795054,0.01532765547008995,0.0003447912392576587,0.18236832607741316
11,3,4,Florence Henderson,20.0,0.03391348056574981,0.01881196941411927,0.0012722444250844748,0.14525882732282025
11,3,5,Jennifer Grey,24.0,0.13488890123706831,0.09701488787180641,0.011300202672316958,0.479960832290416
11,3,6,Kurt Warner,23.0,0.08760250682956965,0.05526499543717931,0.005947441771925547,0.3351666828906659
11,3,7,Kyle Massey,23.0,0.09935379061675434,0.064982337792077,0.006663477788686904,0.3802774269319755
11,3,8,Margaret Cho,18.0,0.02386588081080241,0.01192882303348591,0.00021496190758621463,0.12983130967312417
11,3,10,Rick Fox,24.0,0.12703862896028537,0.0933750624390352,0.011194466802169713,0.43651474170221827
11,3,11,The Situation,20.0,0.044761862765749116,0.0226426104567911,0.0006888020580234047,0.2256888889499722
11,4,0,Audrina Patridge,23.0,0.13796650813886135,0.09753043219370053,0.010613662025917224,0.45904971233708425
11,4,1,Brandy,24.0,0.17400242538823735,0.12623404516439168,0.012096360717104796,0.5844877951357309
11,4,2,Bristol Palin,16.0,0.044136573046513465,0.020694311612977412,0.0003689672007812336,0.22590660202282492
11,4,4,Florence Henderson,17.5,0.042925114697125795,0.024891791383940966,0.0011576930561917832,0.19644136064443338
11,4,5,Jennifer Grey,28.0,0.3700395056311484,0.3204221553061709,0.03187941491359761,0.8899257593788914
11,4,6,Kurt Warner,17.0,0.045128415394279246,0.022985603048260493,0.0008709560188598761,0.2364391044325302
11,4,7,Kyle Massey,20.0,0.08134169126015359,0.04903307696457564,0.003250974690029231,0.34664932400355025
11,4,10,Rick Fox,19.5,0.06954521410466767,0.040671144617940844,0.002746345047795864,0.2973192351275441
11,4,11,The Situation,14.0,0.03491455233901314,0.014649401766997357,0.00015364698425970774,0.19010541925867147
11,5,0,Audrina Patridge,23.0,0.10342706811411807,0.06876930839690767,0.0054349206302848575,0.4101075102580911
11,5,1,Brandy,27.0,0.34670696599693174,0.29844232719210617,0.030922342743287624,0.8485469402720953
11,5,2,Bristol Palin,18.0,0.03363772847059994,0.01310096795218305,0.00016514873351507667,0.18881238108916862
11,5,4,Florence Henderson,21.0,0.04947349026930462,0.028823891070367074,0.0018981326555518447,0.22538686523197043
11,5,5,Jennifer Grey,25.0,0.17640750875043135,0.1320248820222363,0.015196605467516703,0.5996934721806919
11,5,6,Kurt Warner,24.0,0.11674944508347213,0.07834095965196586,0.008794731099383927,0.4298011231863498
11,5,7,Kyle Massey,20.0,0.049462727110183256,0.02598444684855377,0.0007894013803692784,0.2568399289897058
11,5,10,Rick Fox,24.0,0.12413506620495894,0.0905690039741186,0.009904128680187878,0.4473732606440791
11,6,0,Audrina Patridge,31.9998,0.1684389039422229,0.12762374607894827,0.013723893364703425,0.579545299969734
11,6,1,Brandy,35.9999,0.40330836434747247,0.3603134550915326,0.03652025011209178,0.9160451448892255
11,6,2,Bristol Palin,27.9998,0.08135572259453802,0.044951075427696434,0.0022365256509343672,0.3597880659944147
11,6,5,Jennifer Grey,29.0,0.09747331990423463,0.06037598731523387,0.003908458462225395,0.4438735919667886
11,6,6,Kurt Warner,21.9999,0.029940720731003196,0.01123050865759305,0.00011012584843821627,0.18980929956822865
11,6,7,Kyle Massey,29.999899999999997,0.1134013315718386,0.07487529774435216,0.006007073505704737,0.44410237042598705
11,6,10,Rick Fox,30.0,0.10608163690869017,0.068830595306389,0.006849123868644593,0.417364389337218
11,7,1,Brandy,36.5,0.33088825431933727,0.2910645659489268,0.03316422378457152,0.8079272926116959
11,7,2,Bristol Palin,32.5,0.05019132023912956,0.021183370541711093,0.00030614049193821065,0.27080830882187074
11,7,5,Jennifer Grey,36.5,0.3144055392949909,0.2688188799358022,0.030825611111392016,0.8036775716429537
11,7,6,Kurt Warner,35.0,0.12664313653634937,0.08428838100565764,0.008111893524185485,0.4645583964946122
11,7,7,Kyle Massey,33.5,0.0729920314263954,0.040282649533692205,0.0017414758265784855,0.37058395135908856
11,7,10,Rick Fox,34.5,0.10487971818379747,0.06886255857272494,0.005766336899050718,0.41801071668766193
11,8,1,Brandy,28.5,0.3127242228096112,0.26457223645501304,0.029450586047432156,0.7899656372374856
11,8,2,Bristol Palin,23.5,0.06726259506340006,0.03100921465326669,0.0007623600977826369,0.3289985511118297
11,8,5,Jennifer Grey,28.5,0.2991522344825308,0.2515036291018439,0.02940546028749087,0.7724800431090862
11,8,6,Kurt Warner,24.0,0.0682783787861964,0.03335549062002044,0.0013021382902381454,0.3519099430210231
11,8,7,Kyle Massey,28.0,0.25258256885826147,0.19568141477286727,0.021205322225019616,0.7243573176726819
11,9,1,Brandy,28.5,0.20237143294002152,0.14217060210778515,0.012538653988129816,0.6678924235838017
11,9,2,Bristol Palin,26.5,0.07397240848238615,0.03299731675419826,0.0004873018161925385,0.37257564082724154
11,9,5,Jennifer Grey,30.0,0.46681844376122217,0.4511123279887972,0.054746733572406045,0.9164004986076434
11,9,7,Kyle Massey,29.0,0.25683771481637013,0.19605327117742022,0.01834693306990739,0.7394822212642621
11,10,2,Bristol Palin,25.666600000000003,0.1289699916013473,0.06869217262208865,0.001139955633369153,0.5453660085051292
11,10,5,Jennifer Grey,30.0,0.6392758369188435,0.6871321324315942,0.11421102050283542,0.9823005500744926
11,10,7,Kyle Massey,27.3332,0.23175417147980928,0.1627454903386188,0.00946008082039676,0.7513070616624526
12,1,0,Chelsea Kane,21.0,0.10964619517682576,0.07337637383947247,0.008885477835467679,0.393475668297389
12,1,1,Chris Jericho,19.0,0.06710163708592473,0.04189575594970972,0.003269335836449421,0.2577775631443384
12,1,2,Hines Ward,21.0,0.10949651457051775,0.07580103301107743,0.008229865702185507,0.3778455202763622
12,1,3,Kendra Wilkinson,18.0,0.05503050632721256,0.03314620706582856,0.002215959087036113,0.24072301096852577
12,1,4,Kirstie Alley,23.0,0.17599494606014016,0.12963708559013498,0.01793950679643237,0.5804823079552214
12,1,5,Mike Catherwood,13.0,0.020111813726926664,0.007743993980502826,9.010017931413661e-05,0.12069935124734427
12,1,6,Petra Nemcova,18.0,0.05577924906804604,0.033416593017068556,0.0023096241496410007,0.2348629554055999
12,1,7,Ralph Macchio,24.0,0.2608328779864399,0.20506626478727386,0.01740707442476073,0.7741518188088473
12,1,8,Romeo,19.0,0.08116018231003497,0.05009602877106381,0.003944144275238968,0.32511417127295733
12,1,9,Sugar Ray Leonard,17.0,0.04071073399173054,0.024541804168583897,0.0010315616126663563,0.1760572800223942
12,1,10,Wendy Williams,14.0,0.02413534369620091,0.01195607526820483,0.00014895964595115587,0.12093206391637819
12,2,0,Chelsea Kane,18.0,0.039564018809761216,0.020627379845355506,0.0008537866235475656,0.18664599622146688
12,2,1,Chris Jericho,23.0,0.19190873854671855,0.14826952715291597,0.014801836615779565,0.5973299035778108
12,2,2,Hines Ward,23.0,0.19233443266189118,0.1447157430017446,0.015323072757902777,0.6128509075995463
12,2,3,Kendra Wilkinson,19.0,0.052331685384723464,0.030423022731430313,0.0019866113145494057,0.23190698143958804
12,2,4,Kirstie Alley,20.0,0.0700132525979762,0.04201254670657429,0.002967353985129722,0.2984530195246399
12,2,5,Mike Catherwood,17.0,0.028333147896331363,0.012408485866557952,0.00029629060784349456,0.1470969662128603
12,2,6,Petra Nemcova,18.0,0.03929126045847754,0.021197556900146845,0.0007978760357478519,0.17675474482107958
12,2,7,Ralph Macchio,21.0,0.1030783544668213,0.06761673345635089,0.005941997026409534,0.3888886922428823
12,2,8,Romeo,23.0,0.22546237187029286,0.1636184725440068,0.022268102003828217,0.7382091620725848
12,2,9,Sugar Ray Leonard,17.0,0.028461036049718596,0.014084191356201127,0.00028253537043659296,0.1408852376683121
12,2,10,Wendy Williams,17.0,0.029221701257287725,0.015137207213783583,0.0003514791417200328,0.140579545679666
12,3,0,Chelsea Kane,23.0,0.11322807512460664,0.07765709851119146,0.01010900142274899,0.41480448622538985
12,3,1,Chris Jericho,21.0,0.06460469843106804,0.039982456159311355,0.002906544903005579,0.25580444762739285
12,3,2,Hines Ward,25.0,0.21256550466754998,0.16195248799538658,0.018129051605102052,0.6569473019899146
12,3,3,Kendra Wilkinson,23.0,0.11412982442183937,0.07921795343418242,0.010721368014938401,0.40878113443958447
12,3,4,Kirstie Alley,21.0,0.06773736654105743,0.039704333746699995,0.002799745004730219,0.2878523953117733
12,3,6,Petra Nemcova,25.0,0.22999118460662793,0.16645697906984414,0.018031301596575854,0.7458781681482147
12,3,7,Ralph Macchio,21.0,0.07151005603902676,0.04165710872343038,0.003238004521890386,0.32101995850791587
12,3,8,Romeo,20.0,0.06136421154206542,0.03494991433148467,0.0016652694252827392,0.2680145517576749
12,3,9,Sugar Ray Leonard,20.0,0.047846724375379,0.02830324907969955,0.0014807360730324526,0.1991119109866562
12,3,10,Wendy Williams,15.0,0.017022354250779435,0.007043075176741059,3.298028663505923e-05,0.09275256299850966
12,4,0,Chelsea Kane,26.0,0.24814481617145226,0.19213803372765875,0.022295057744180356,0.7005974854582224
12,4,1,Chris Jericho,23.0,0.08402333450668155,0.05385409579073207,0.004763763878924722,0.32028250041124423
12,4,2,Hines Ward,25.0,0.16702002086079043,0.12400412876880293,0.014991809587059918,0.5212221406609515
12,4,3,Kendra Wilkinson,18.0,0.023741877095448453,0.008577063108039896,6.550366112323735e-05,0.13082952064769607
12,4,4,Kirstie Alley,22.0,0.0641405060217285,0.03574315155405368,0.002066182773533935,0.2889333953928673
12,4,6,Petra Nemcova,23.0,0.08808185019520266,0.05530798378042663,0.005883607231597582,0.3466207445219178
12,4,7,Ralph Macchio,25.0,0.18138395216627254,0.1352342677649224,0.013642059634200211,0.5709524354749856
12,4,8,Romeo,23.0,0.1002894959095316,0.06321541404745921,0.006000397854107453,0.38968880761407615
12,4,9,Sugar Ray Leonard,21.0,0.043174147072892,0.02403945725765359,0.0009294576191113176,0.192879012220185
12,5,0,Chelsea Kane,26.0,0.1692947927889374,0.1258539186262595,0.01533669762418318,0.5520944668713017
12,5,1,Chris Jericho,26.0,0.17186486845904855,0.12837139450295476,0.014060908281698413,0.5562124276920568
12,5,2,Hines Ward,27.0,0.25914209573266045,0.204664590808541,0.022323456342559386,0.7320373423966817
12,5,3,Kendra Wilkinson,22.0,0.04511474744775427,0.022392767975275257,0.0006693844884792195,0.2341359541945487
12,5,4,Kirstie Alley,23.0,0.0617246440486037,0.03224784561827651,0.0012962785663471195,0.2817804254064772
12,5,6,Petra Nemcova,22.0,0.04348718416281832,0.022033844623411666,0.0007587983526645397,0.20705138734037123
12,5,7,Ralph Macchio,22.0,0.04834035205763794,0.02204816211550214,0.0006715963964741596,0.2769379895060286
12,5,8,Romeo,26.0,0.20103131530253932,0.14308642039848735,0.020100659537517784,0.6496410033557428
12,6,0,Chelsea Kane,28.0,0.2472518216605857,0.1936984395764369,0.025448316450908354,0.6972499915612056
12,6,1,Chris Jericho,22.0,0.03428322808151135,0.01403304206550592,0.00018372498996349613,0.1886653609062715
12,6,2,Hines Ward,27.0,0.16704988127732967,0.12302509594257,0.011192452963904524,0.5372975027657811
12,6,3,Kendra Wilkinson,25.0,0.082895331349896,0.05020616608659499,0.0034076370181058855,0.35190619994337297
12,6,4,Kirstie Alley,26.0,0.11613229553489633,0.07527967870782887,0.00577296665302561,0.42954818614254153
12,6,7,Ralph Macchio,24.0,0.06531422064899904,0.032592145674385606,0.0013190346408840858,0.32763832035533996
