season,week,observed_eliminated_name,pred_elim_prob_observed,top1_pred_name,top1_prob,top2_pred_name,top2_prob,top3_pred_name,top3_prob,is_observed_in_top2,notes
20,5,Suzanne Somers,0.1156641344551285,Robert Herjavec,0.11694880226029027,Chris Soules,0.1160736547820653,Patti LaBelle,0.11584363995411083,False,
20,6,Patti LaBelle,0.13080757648495966,Robert Herjavec,0.13146592290889544,Patti LaBelle,0.13080757648495966,Noah Galloway,0.1305149761710209,True,
20,7,Willow Shields,0.1396226289557502,Chris Soules,0.15224645862780442,Robert Herjavec,0.15216941985458676,Rumer Willis,0.14345013135707077,False,
20,8,Chris Soules,0.17759044483831693,Robert Herjavec,0.17837967397113777,Chris Soules,0.17759044483831693,Noah Galloway,0.17715656917280134,True,
20,9,Nastia Liukin,0.23369767698724575,Noah Galloway,0.27601521985073035,Rumer Willis,0.26239643519587674,Nastia Liukin,0.23369767698724575,False,
20,10,,,Noah Galloway,0.3806134244533216,Riker Lynch,0.3097620380343654,Rumer Willis,0.3096245375123131,False,
21,1,,,Kim Zolciak-Biermann,0.08004226748996493,Chaka Khan,0.07982267796000435,Victor Espinoza,0.07950932915594326,False,
21,3,,,Paula Deen,0.10552759591887426,Gary Busey,0.10417208305263241,Andy Grammer,0.10257817848487692,False,
21,4,Gary Busey,0.1051730272730433,Gary Busey,0.1051730272730433,Paula Deen,0.10473257249570024,Alexa PenaVega,0.10338396132821623,True,
21,5,,,Paula Deen,0.1170467541579515,Alek Skarlatos,0.11612393050312816,Tamar Braxton,0.11609245226470868,False,
21,6,Paula Deen,0.11761860736149034,Paula Deen,0.11761860736149034,Alek Skarlatos,0.11605707852867077,Alexa PenaVega,0.11571990437531707,True,
21,7,Hayes Grier,0.12518069116626804,Alek Skarlatos,0.13176628371953836,Tamar Braxton,0.13064352127628223,Nick Carter,0.1302256575344061,False,
21,8,Andy Grammer,0.15138511151858564,Andy Grammer,0.15138511151858564,Alek Skarlatos,0.15100337199648325,Alexa PenaVega,0.14791691600612406,True,
21,10,,,Nick Carter,0.2750920233267849,Alek Skarlatos,0.26926597348361436,Carlos PenaVega,0.23291870206517246,False,
21,11,Carlos PenaVega,0.24486644395128498,Alek Skarlatos,0.27842707009671125,Carlos PenaVega,0.24486644395128498,Nick Carter,0.23996217712651138,True,
22,1,,,Geraldo Rivera,0.08702622413962928,Doug Flutie,0.08669084555564788,Mischa Barton,0.08634304874787535,False,
22,2,Geraldo Rivera,0.08702018089193407,Geraldo Rivera,0.08702018089193407,Mischa Barton,0.08663474879883527,Kim Fields,0.08517053494834098,True,
22,3,Mischa Barton,0.09481644320567915,Mischa Barton,0.09481644320567915,Doug Flutie,0.09394395511630407,Von Miller,0.09394376947211795,True,
22,4,Marla Maples,0.10407149593375385,Doug Flutie,0.10514178215310493,Jodie Sweetin,0.10461615527238403,Marla Maples,0.10407149593375385,False,
22,5,,,Antonio Brown,0.11615440891297951,Kim Fields,0.11575585844163201,Doug Flutie,0.11564279862478527,False,
22,6,Doug Flutie,0.1170622780297027,Doug Flutie,0.1170622780297027,Kim Fields,0.1152231036999487,Von Miller,0.11508325850309614,True,
22,7,Kim Fields,0.13083530983044986,Jodie Sweetin,0.13196483805752607,Kim Fields,0.13083530983044986,Von Miller,0.13070693619573792,True,
22,8,Jodie Sweetin,0.15728523148285806,Wanya Morris,0.17948035677040775,Antonio Brown,0.1745807452207086,Paige VanZant,0.1692060602953646,False,
22,9,Antonio Brown,0.21514392396419849,Antonio Brown,0.21514392396419849,Ginger Zee,0.21357894555565743,Nyle DiMarco,0.20965045812176827,True,
22,10,,,Ginger Zee,0.37611813346927664,Nyle DiMarco,0.3521842288410981,Paige VanZant,0.27169763768962363,False,
23,1,,,Rick Perry,0.07970163116795796,Jake T. Austin,0.0793851423225714,Maureen McCormick,0.07930843848379143,False,
23,2,Jake T. Austin,0.07931874739824407,Rick Perry,0.07968138613374458,Amber Rose,0.0794095134216524,Ryan Lochte,0.07937549559560027,False,
23,3,Rick Perry,0.08633006165865997,Vanilla Ice,0.08639085110733292,Rick Perry,0.08633006165865997,Amber Rose,0.08590974237259288,True,
23,4,Babyface,0.09493305334233293,Babyface,0.09493305334233293,Marilu Henner,0.09430295608251667,Ryan Lochte,0.09372456148158098,True,
23,5,,,Amber Rose,0.1158560082551055,Ryan Lochte,0.11573748287460695,Calvin Johnson Jr.,0.11561949591653332,False,
23,6,Amber Rose,0.11687850897725607,Amber Rose,0.11687850897725607,Terra Jole,0.1160342465056711,Ryan Lochte,0.11602216876674253,True,
23,7,Maureen McCormick,0.13034806326236156,Marilu Henner,0.1319924590894548,Ryan Lochte,0.13074301506086156,Maureen McCormick,0.13034806326236156,False,
23,8,Ryan Lochte,0.14992238789413906,Marilu Henner,0.15242049124150134,Terra Jole,0.15150640606527063,Ryan Lochte,0.14992238789413906,False,
23,9,Marilu Henner,0.17786327013401013,Marilu Henner,0.17786327013401013,James Hinchcliffe,0.1767906640735824,Calvin Johnson Jr.,0.17457086895973234,True,
23,10,Terra Jole,0.18892086237566344,Calvin Johnson Jr.,0.2175725741593072,Jana Kramer,0.2111351551927027,James Hinchcliffe,0.19980110205608625,False,
23,11,Jana Kramer,0.27875317900064517,Jana Kramer,0.27875317900064517,Calvin Johnson Jr.,0.25524686497830323,James Hinchcliffe,0.23771160394019958,True,
24,1,,,Chris Kattan,0.08692415274004048,Mr. T,0.08648292967420919,Charo,0.08607891048817677,False,
24,2,Chris Kattan,0.08664077112523294,Mr. T,0.08673932588404869,Chris Kattan,0.08664077112523294,Nick Viall,0.08576531214577034,True,
24,3,Charo,0.09442530173846697,Mr. T,0.09459816537367353,Charo,0.09442530173846697,Bonner Bolton,0.09432158876165213,True,
24,4,Mr. T,0.10455712160638182,Mr. T,0.10455712160638182,Erika Jayne,0.10366682064677445,Nick Viall,0.10356615198700081,True,
24,5,Erika Jayne,0.1150410844355237,David Ross,0.11680031380675172,Bonner Bolton,0.11597596187506598,Erika Jayne,0.1150410844355237,False,
24,6,Heather Morris,0.11166679229226426,Nick Viall,0.1315551164465028,David Ross,0.131542743021687,Bonner Bolton,0.1306039608497133,False,
24,7,Nancy Kerrigan,0.14725744972949378,Bonner Bolton,0.15149387815524612,David Ross,0.1514307168316512,Nick Viall,0.1492932261998188,False,
24,8,Bonner Bolton,0.21812030575132457,Bonner Bolton,0.21812030575132457,David Ross,0.2136101208213737,Simone Biles,0.2026306452505264,True,
24,9,Simone Biles,0.22047402219172305,David Ross,0.27799139265437944,Normani,0.2534228443443399,Rashad Jennings,0.24811174080955742,False,
24,10,,,David Ross,0.38157592179237515,Normani,0.31607321325924764,Rashad Jennings,0.30235086494837726,False,
25,1,,,Barbara Corcoran,0.07984746750335187,Terrell Owens,0.0796079114713643,Drew Scott,0.07939068765768251,False,
25,2,Barbara Corcoran,0.07981740033683768,Barbara Corcoran,0.07981740033683768,Nick Lachey,0.07941925811318387,Derek Fisher,0.07905192741413626,True,
25,3,,,Sasha Pieterse,0.09469581788820186,Nick Lachey,0.09395706828571315,Nikki Bella,0.09368434315221663,False,
25,4,Derek Fisher,0.09375628880824621,Nick Lachey,0.09464733713739668,Derek Fisher,0.09375628880824621,Sasha Pieterse,0.09354119330371576,True,
25,5,Sasha Pieterse,0.10399862921082906,Nick Lachey,0.10488411895652958,Sasha Pieterse,0.10399862921082906,Vanessa Lachey,0.10371718282599515,True,
25,6,Nick Lachey,0.11745706958413148,Nick Lachey,0.11745706958413148,Drew Scott,0.11600338904186931,Victoria Arlen,0.11564762969077985,True,
25,7,Nikki Bella,0.13179595884953718,Nikki Bella,0.13179595884953718,Terrell Owens,0.1313898280027431,Lindsey Stirling,0.12936343721171245,True,
25,8,Terrell Owens,0.17404468642999868,Drew Scott,0.17826013974302826,Victoria Arlen,0.17749752291771825,Terrell Owens,0.17404468642999868,False,
25,9,Victoria Arlen,0.20004736298278258,Drew Scott,0.21821431048631068,Frankie Muniz,0.21354727104000065,Victoria Arlen,0.20004736298278258,False,
25,10,Drew Scott,0.2774062779528229,Drew Scott,0.2774062779528229,Frankie Muniz,0.2634074226508628,Jordan Fisher,0.23004125569687492,True,
26,1,Jamie Anderson,0.10398201376916309,Kareem Abdul-Jabbar,0.10466525284327965,Johnny Damon,0.10434222989114544,Jamie Anderson,0.10398201376916309,False,
26,2,Arike Ogunbowale,0.12411832639044315,Kareem Abdul-Jabbar,0.13182374328920815,Jennie Finch Daigle,0.13084288553635703,Josh Norman,0.13042381175554557,False,
26,3,Chris Mazdzer,0.17568406749521362,Jennie Finch Daigle,0.179947759114433,Chris Mazdzer,0.17568406749521362,Mirai Nagasu,0.17205017650607055,True,
26,4,,,Tonya Harding,0.37681000716047364,Josh Norman,0.34890493132514094,Adam Rippon,0.2742850615143857,False,
27,1,Nikki Glaser,0.07903270179494905,Joe Amabile,0.08000934990023698,Nikki Glaser,0.07903270179494905,John Schneider,0.07903226252480491,True,
27,2,Danelle Umstead,0.0864506051663487,Joe Amabile,0.08663909422412791,Danelle Umstead,0.0864506051663487,Nancy McKeon,0.08589474299971463,True,
27,3,Nancy McKeon,0.09409812641419463,Joe Amabile,0.09505437273113887,John Schneider,0.0944270678679715,Nancy McKeon,0.09409812641419463,False,
27,4,Tinashe,0.09782408668690179,Joe Amabile,0.10531615116665291,John Schneider,0.10342433435221829,Bobby Bones,0.10310391524100464,False,
27,5,,,Joe Amabile,0.11749533110412072,Bobby Bones,0.11529181902803674,John Schneider,0.1139597508762791,False,
27,6,Mary Lou Retton,0.11493647726735111,John Schneider,0.11732383627660209,Joe Amabile,0.11570164804863492,Bobby Bones,0.11515778955832129,False,
27,7,DeMarcus Ware,0.12942179854986363,Joe Amabile,0.13239563908993504,DeMarcus Ware,0.12942179854986363,John Schneider,0.12836026969267905,True,
27,8,Joe Amabile,0.1782803710477672,Joe Amabile,0.1782803710477672,Bobby Bones,0.17794790133372543,Milo Manheim,0.16891258805062692,True,
27,9,,,Bobby Bones,0.2745922018714278,Alexis Ren,0.26365855029899066,Milo Manheim,0.23394631113762765,False,
28,1,,,Lamar Odom,0.5330548846958486,Sean Spicer,0.19224728344230926,Ray Lewis,0.11152848401940538,False,
28,3,,,Lamar Odom,0.5276635451077817,Karamo Brown,0.18191380082647376,Sean Spicer,0.1701804614614106,False,
28,4,Lamar Odom,0.5171585450129663,Lamar Odom,0.5171585450129663,Sean Spicer,0.20694547112348144,Kate Flannery,0.11693903896007868,True,
28,5,,,Sean Spicer,0.3863940355294804,Karamo Brown,0.32922836886682966,Sailor Brinkley-Cook,0.11316106622361409,False,
28,6,Sailor Brinkley-Cook,0.025345448846158875,Sean Spicer,0.46754750946405593,Hannah Brown,0.1976139080403985,Karamo Brown,0.16870286254475964,False,
28,7,Karamo Brown,0.18966981633378727,Sean Spicer,0.4243172773627973,Kate Flannery,0.2537992258635704,Karamo Brown,0.18966981633378727,False,
28,8,Kate Flannery,0.19418258576756928,Sean Spicer,0.4383607817619834,Lauren Alaina,0.224615729356042,Kate Flannery,0.19418258576756928,False,
28,9,Sean Spicer,0.5218455112354201,Sean Spicer,0.5218455112354201,Lauren Alaina,0.16644023100386685,Hannah Brown,0.12812036838705507,True,
28,10,James Van Der Beek,0.5385897499401006,James Van Der Beek,0.5385897499401006,Lauren Alaina,0.19979007195484638,Hannah Brown,0.1533052838136518,True,
28,11,,,Lauren Alaina,0.4937052642252918,Hannah Brown,0.28054581337666945,Kel Mitchell,0.14694344282791066,False,
29,1,,,Carole Baskin,0.43656489738485366,Charles Oakley,0.3024238412971918,Chrishell Stause,0.15865808868007195,False,
29,2,Charles Oakley,0.4030268749806642,Charles Oakley,0.4030268749806642,Skai Jackson,0.2623390944703459,Monica Aldama,0.12911655990273743,True,
29,3,Carole Baskin,0.5364558415670256,Carole Baskin,0.5364558415670256,Anne Heche,0.27777824310247134,Skai Jackson,0.06622398446743998,True,
29,4,Anne Heche,0.18430655773941937,Jesse Metcalfe,0.3215249740180109,Anne Heche,0.18430655773941937,Nelly,0.17660292330803595,True,
29,5,Jesse Metcalfe,0.4439221516295798,Jesse Metcalfe,0.4439221516295798,Chrishell Stause,0.3000717958768843,Veron Davis,0.15737071418030316,True,
29,6,Veron Davis,0.3101590172133211,Skai Jackson,0.4110685888277958,Veron Davis,0.3101590172133211,Johnny Weir,0.15409680692639519,True,
29,8,Chrishell Stause,0.20823866440452413,Nelly,0.4130493244591077,Chrishell Stause,0.20823866440452413,Skai Jackson,0.15834032548779986,True,
29,9,AJ McLean,0.3764298422818365,AJ McLean,0.3764298422818365,Nelly,0.3492747054496749,Justina Machado,0.14440384528485872,True,
29,10,Johnny Weir,0.24677427988603468,Nelly,0.361067723611746,Johnny Weir,0.24677427988603468,Skai Jackson,0.24486057486267845,True,
29,11,,,Nelly,0.5096441201596585,Nev Schulman,0.22634928510105387,Kaitlyn Bristowe,0.16602171745045602,False,
30,1,,,Martin Kove,0.6588156122885412,Iman Shumpert,0.11377960816048173,Jimmie Allen,0.09850788291220866,False,
30,2,Martin Kove,0.5954597931276296,Martin Kove,0.5954597931276296,Matt James,0.15975112436465203,Brian Austin Green,0.10023641584090638,True,
30,3,Christine Chiu,0.04345812232344138,Cody Rigsby,0.27955123845459595,Brian Austin Green,0.25436269345406776,Iman Shumpert,0.16704669343711753,False,
30,4,Brian Austin Green,0.5360479063131102,Brian Austin Green,0.5360479063131102,Matt James,0.233858023169138,Kenya Moore,0.08589416076523007,True,
30,5,Melanie C,0.026372514121820758,Iman Shumpert,0.42723772047907754,"Mike ""The Miz"" Mizanin",0.2731896897952223,Cody Rigsby,0.09187157669503651,False,
30,6,Kenya Moore,0.4697761042211904,Kenya Moore,0.4697761042211904,"Mike ""The Miz"" Mizanin",0.2134416272734775,Melora Hardin,0.16432770279639958,True,
30,7,"Mike ""The Miz"" Mizanin",0.4803659017521655,"Mike ""The Miz"" Mizanin",0.4803659017521655,Suni Lee,0.2356990090636698,Amanda Kloots,0.10993835397095332,True,
30,8,Jimmie Allen,0.5199448916771388,Jimmie Allen,0.5199448916771388,Olivia Jade,0.18068352725320694,Iman Shumpert,0.17160002267801058,True,
30,9,Melora Hardin,0.3586935070475636,Melora Hardin,0.3586935070475636,Cody Rigsby,0.3439594018684696,Suni Lee,0.1599048814634799,True,
30,10,,,Cody Rigsby,0.4723843654784792,Amanda Kloots,0.30662680914427315,JoJo Siwa,0.14361382319566934,False,
31,1,Jason Lewis,0.3992549057533371,Jason Lewis,0.3992549057533371,Vinny Guadagnino,0.22307353016098838,Teresa Giudice,0.16072124815906372,True,
31,2,Teresa Giudice,0.28208680552326754,Cheryl Ladd,0.4743877456205925,Teresa Giudice,0.28208680552326754,Joseph Baena,0.0929531946688283,True,
31,3,Cheryl Ladd,0.3591782819390333,Cheryl Ladd,0.3591782819390333,Vinny Guadagnino,0.26722819601901887,Sam Champion,0.16073393331511898,True,
31,4,Sam Champion,0.5377741125669765,Sam Champion,0.5377741125669765,Trevor Donovan,0.16476093014490692,Joseph Baena,0.11903886312429314,True,
31,6,Jessie James Decker,0.3205867952157447,Vinny Guadagnino,0.41662435823393384,Jessie James Decker,0.3205867952157447,Wayne Brady,0.07807241023319388,True,
31,7,Jordin Sparks,0.27880001980891617,Vinny Guadagnino,0.3943380431937282,Jordin Sparks,0.27880001980891617,Heidi D'Amelio,0.16169122149698992,True,
31,8,Heidi D'Amelio,0.3165433877470102,Vinny Guadagnino,0.4253630035565351,Heidi D'Amelio,0.3165433877470102,Trevor Donovan,0.08766772250383233,True,
31,9,Daniel Durant,0.2933574969468844,Trevor Donovan,0.45306717373376065,Daniel Durant,0.2933574969468844,Wayne Brady,0.10859396333698111,True,
31,10,,,Wayne Brady,0.45135575601890715,Shangela,0.3445370294434726,Gabby Windey,0.1179880536866821,False,
32,1,Matt Walsh,0.35398279536369703,Tyson Beckford,0.37479932143290257,Matt Walsh,0.35398279536369703,Harry Jowsey,0.10187913344667539,True,
32,2,Jamie Lynn Spears,0.10788358952967818,Mauricio Umansky,0.45070982358623146,Adrian Peterson,0.14954431527266,Barry Williams,0.11385926641971535,False,
32,3,Tyson Beckford,0.45445500696905083,Tyson Beckford,0.45445500696905083,Adrian Peterson,0.2797169806126716,Mauricio Umansky,0.11693025546246871,True,
32,4,Adrian Peterson,0.05946419699844082,Barry Williams,0.3785538051841887,Alyson Hannigan,0.19071889341278345,Mauricio Umansky,0.1783148778326734,False,
32,5,Mira Sorvino,0.23437508399208104,Harry Jowsey,0.4022167059932585,Mira Sorvino,0.23437508399208104,Alyson Hannigan,0.16338458322662588,True,
32,6,Mauricio Umansky,0.12839907366629588,Harry Jowsey,0.36573649731590285,Alyson Hannigan,0.19977775750334728,Barry Williams,0.17687412499379546,False,
32,7,Lele Pons,0.045301800045258016,Harry Jowsey,0.4033577754301725,Barry Williams,0.3386194526546478,Alyson Hannigan,0.08707458061112434,False,
32,8,Barry Williams,0.15782390616724318,Harry Jowsey,0.4484379501474387,Jason Mraz,0.245247275961825,Barry Williams,0.15782390616724318,False,
32,9,Harry Jowsey,0.4477952593122272,Harry Jowsey,0.4477952593122272,Alyson Hannigan,0.2530870090506347,Ariana Madix,0.14567003381374974,True,
32,10,,,Alyson Hannigan,0.5064230879123567,Jason Mraz,0.22862682528764927,Ariana Madix,0.1365950576432343,False,
32,11,,,Alyson Hannigan,0.5196613030271289,Charity Lawson,0.20127582323605467,Ariana Madix,0.1408970516076879,False,
33,1,,,Eric Roberts,0.4577632177565259,Tori Spelling,0.18605843064243172,Reginald VelJohnson,0.18105455019926742,False,
33,2,Anna Delvey,0.21254844978859627,Reginald VelJohnson,0.3112057384715165,Eric Roberts,0.2998229087698689,Anna Delvey,0.21254844978859627,False,
33,3,Eric Roberts,0.3333198309835492,Reginald VelJohnson,0.41982585633856045,Eric Roberts,0.3333198309835492,Dwight Howard ,0.08980510333268424,True,
33,4,Brooks Nader,0.06003722909465082,Dwight Howard ,0.43698977669512534,Phaedra Parks,0.20032494060854988,Jenn Tran,0.16289664405654125,False,
33,5,Phaedra Parks,0.3394824883294249,Phaedra Parks,0.3394824883294249,Stephen Nedoroscik,0.3365902004899133,Dwight Howard ,0.16135012153666742,True,
33,6,Jenn Tran,0.0969436040405669,Ilona Maher,0.4786071060006091,Stephen Nedoroscik,0.20130469006957946,Danny Amendola,0.15052951280354263,False,
33,7,Dwight Howard ,0.47441457493348355,Dwight Howard ,0.47441457493348355,Danny Amendola,0.24540672409352743,Ilona Maher,0.13262802716990654,True,
33,8,,,Stephen Nedoroscik,0.48206358552626555,Danny Amendola,0.2907462418810556,Ilona Maher,0.10765436560188091,False,
33,9,,,Danny Amendola,0.5028559269972458,Ilona Maher,0.25650235429102136,Stephen Nedoroscik,0.10984811564454057,False,
34,1,,,Corey Feldman,0.41809308170955994,Scott Hoying,0.15675440908105842,Andy Richter,0.1491547388028828,False,
34,2,Baron Davis,0.14885123930901833,Corey Feldman,0.49758472094049655,Andy Richter,0.15470019993988512,Baron Davis,0.14885123930901833,False,
34,3,Lauren Jauregui,0.53428816455972,Lauren Jauregui,0.53428816455972,Andy Richter,0.17369846949012813,Jen Affleck,0.16624557607681195,True,
34,4,Hilaria Baldwin,0.05149507897821132,Andy Richter,0.40231017629231225,Scott Hoying,0.24218338414945614,Danielle Fishel,0.17500642920067344,False,
34,5,,,Andy Richter,0.3854541042537326,Jen Affleck,0.2575899002248988,Danielle Fishel,0.17103673752618856,False,
34,6,Scott Hoying,0.3728365057530065,Scott Hoying,0.3728365057530065,Andy Richter,0.31228012660843435,Jen Affleck,0.1524445414891914,True,
34,7,Jen Affleck,0.21311393905758527,Andy Richter,0.36083089747974073,Elaine Hendrix,0.21928356792955778,Jen Affleck,0.21311393905758527,False,
34,8,Danielle Fishel,0.27873587170026065,Andy Richter,0.4617858378262912,Danielle Fishel,0.27873587170026065,Elaine Hendrix,0.09350492190261339,True,
34,9,Andy Richter,0.49576993799388935,Andy Richter,0.49576993799388935,Elaine Hendrix,0.20760332383255767,Jordan Chiles,0.11446489228865807,True,
34,10,Whitney Leavitt,0.09654870470000852,Dylan Efron,0.5154252166898357,Jordan Chiles,0.19845587706767068,Elaine Hendrix,0.12230204717062769,False,
34,11,,,Elaine Hendrix,0.4737053800346666,Dylan Efron,0.27156062628319433,Robert Irwin,0.12709434381750787,False,
